,cpe23Uri,titles,vulnerabilities,feedTimestamp
0,cpe:2.3:a:claws-mail:claws-mail:2.1.1:*:*:*:*:*:*:*,Claws Mail (aka claws-mail) 2.1.1,"['CVE-2014-2576', 'CVE-2015-8614', 'CVE-2020-15917', 'CVE-2020-16094', 'CVE-2021-37746']",2022-03-20T02:11Z
1,cpe:2.3:a:claws-mail:claws-mail:2.2.0:*:*:*:*:*:*:*,Claws Mail (aka claws-mail) 2.2.0,"['CVE-2014-2576', 'CVE-2015-8614', 'CVE-2020-15917', 'CVE-2020-16094', 'CVE-2021-37746']",2022-03-20T02:11Z
2,cpe:2.3:a:claws-mail:claws-mail:2.2.1:*:*:*:*:*:*:*,Claws Mail (aka claws-mail) 2.2.1,"['CVE-2014-2576', 'CVE-2015-8614', 'CVE-2020-15917', 'CVE-2020-16094', 'CVE-2021-37746']",2022-03-20T02:11Z
3,cpe:2.3:a:claws-mail:claws-mail:2.2.2:*:*:*:*:*:*:*,Claws Mail (aka claws-mail) 2.2.2,"['CVE-2014-2576', 'CVE-2015-8614', 'CVE-2020-15917', 'CVE-2020-16094', 'CVE-2021-37746']",2022-03-20T02:11Z
4,cpe:2.3:a:claws-mail:claws-mail:2.2.3:*:*:*:*:*:*:*,Claws Mail (aka claws-mail) 2.2.3,"['CVE-2014-2576', 'CVE-2015-8614', 'CVE-2020-15917', 'CVE-2020-16094', 'CVE-2021-37746']",2022-03-20T02:11Z
5,cpe:2.3:a:claws-mail:claws-mail:2.3.0:*:*:*:*:*:*:*,Claws Mail (aka claws-mail) 2.3.0,"['CVE-2014-2576', 'CVE-2015-8614', 'CVE-2020-15917', 'CVE-2020-16094', 'CVE-2021-37746']",2022-03-20T02:11Z
6,cpe:2.3:a:claws-mail:claws-mail:2.3.1:*:*:*:*:*:*:*,Claws Mail (aka claws-mail) 2.3.1,"['CVE-2014-2576', 'CVE-2015-8614', 'CVE-2020-15917', 'CVE-2020-16094', 'CVE-2021-37746']",2022-03-20T02:11Z
7,cpe:2.3:a:claws-mail:claws-mail:2.4.0:*:*:*:*:*:*:*,Claws Mail (aka claws-mail) 2.4.0,"['CVE-2014-2576', 'CVE-2015-8614', 'CVE-2020-15917', 'CVE-2020-16094', 'CVE-2021-37746']",2022-03-20T02:11Z
8,cpe:2.3:a:claws-mail:claws-mail:2.5.0:*:*:*:*:*:*:*,Claws Mail (aka claws-mail) 2.5.0,"['CVE-2014-2576', 'CVE-2015-8614', 'CVE-2020-15917', 'CVE-2020-16094', 'CVE-2021-37746']",2022-03-20T02:11Z
9,cpe:2.3:a:claws-mail:claws-mail:2.5.1:*:*:*:*:*:*:*,Claws Mail (aka claws-mail) 2.5.1,"['CVE-2014-2576', 'CVE-2015-8614', 'CVE-2020-15917', 'CVE-2020-16094', 'CVE-2021-37746']",2022-03-20T02:11Z
