,cpe23Uri,titles,vulnerabilities,feedTimestamp
0,cpe:2.3:o:dell:emc_powerscale_onefs:8.2.1:*:*:*:*:*:*:*,Dell EMC PowerScale OneFS 8.2.1,"['CVE-2020-26191', 'CVE-2020-26192', 'CVE-2020-26193', 'CVE-2020-26195', 'CVE-2020-26196', 'CVE-2021-21502', 'CVE-2021-21550', 'CVE-2021-21563', 'CVE-2021-36278', 'CVE-2021-36305']",2022-03-20T12:25Z
1,cpe:2.3:o:dell:emc_powerscale_onefs:8.2.2:*:*:*:*:*:*:*,Dell EMC PowerScale OneFS 8.2.2,"['CVE-2020-26191', 'CVE-2020-26192', 'CVE-2020-26193', 'CVE-2020-26194', 'CVE-2020-26195', 'CVE-2020-26196', 'CVE-2020-26197', 'CVE-2021-21502', 'CVE-2021-21503', 'CVE-2021-21506', 'CVE-2021-21550', 'CVE-2021-21561', 'CVE-2021-21563', 'CVE-2021-21568', 'CVE-2021-21592', 'CVE-2021-21594', 'CVE-2021-21595', 'CVE-2021-21599', 'CVE-2021-36278', 'CVE-2021-36279', 'CVE-2021-36280', 'CVE-2021-36281', 'CVE-2021-36282', 'CVE-2021-36305']",2022-03-20T12:25Z
2,cpe:2.3:o:dell:emc_powerscale_onefs:9.0.0:*:*:*:*:*:*:*,Dell EMC PowerScale OneFS 9.0.0,"['CVE-2020-26180', 'CVE-2020-26181', 'CVE-2020-26191', 'CVE-2020-26192', 'CVE-2020-26193', 'CVE-2020-26195', 'CVE-2020-26196', 'CVE-2020-5353', 'CVE-2020-5369', 'CVE-2020-5371', 'CVE-2020-5383', 'CVE-2021-21502']",2022-03-20T12:25Z
3,cpe:2.3:o:dell:emc_powerscale_onefs:9.0.0.0:*:*:*:*:*:*:*,Dell EMC PowerScale OneFS 9.0.0.0,"['CVE-2021-21527', 'CVE-2021-21550', 'CVE-2021-21561', 'CVE-2021-21562', 'CVE-2021-21563', 'CVE-2021-21568', 'CVE-2021-21592', 'CVE-2021-21594', 'CVE-2021-21595', 'CVE-2021-21599', 'CVE-2021-36278', 'CVE-2021-36279', 'CVE-2021-36280', 'CVE-2021-36281', 'CVE-2021-36282', 'CVE-2021-36305']",2022-03-20T12:25Z
4,cpe:2.3:o:dell:emc_powerscale_onefs:9.1.0:*:*:*:*:*:*:*,Dell EMC PowerScale OneFS 9.1.0,"['CVE-2020-26191', 'CVE-2020-26192', 'CVE-2020-26193', 'CVE-2020-26195', 'CVE-2020-26196', 'CVE-2021-21502', 'CVE-2021-21503', 'CVE-2021-21506', 'CVE-2021-21568', 'CVE-2021-21592', 'CVE-2021-21594', 'CVE-2021-21595', 'CVE-2021-21599', 'CVE-2021-36278', 'CVE-2021-36279', 'CVE-2021-36280', 'CVE-2021-36281', 'CVE-2021-36282']",2022-03-20T12:25Z
5,cpe:2.3:o:dell:emc_powerscale_onefs:9.1.0.0:*:*:*:*:*:*:*,Dell EMC PowerScale OneFS 9.1.0.0,"['CVE-2021-21527', 'CVE-2021-21528', 'CVE-2021-21550', 'CVE-2021-21561', 'CVE-2021-21562', 'CVE-2021-21563', 'CVE-2021-21568', 'CVE-2021-21592', 'CVE-2021-21595', 'CVE-2021-21599', 'CVE-2021-36279', 'CVE-2021-36280', 'CVE-2021-36281', 'CVE-2021-36282', 'CVE-2021-36305']",2022-03-20T12:25Z
6,cpe:2.3:o:dell:emc_powerscale_onefs:9.1.1.0:*:*:*:*:*:*:*,Dell EMC PowerScale OneFS 9.1.1.0,"['CVE-2021-21568', 'CVE-2021-21592', 'CVE-2021-21595', 'CVE-2021-21599', 'CVE-2021-36279', 'CVE-2021-36280', 'CVE-2021-36281', 'CVE-2021-36282', 'CVE-2021-36305']",2022-03-20T12:25Z
7,cpe:2.3:o:dell:emc_powerscale_onefs:9.2.0:*:*:*:*:*:*:*,Dell EMC PowerScale OneFS 9.2.0,"['CVE-2021-21568', 'CVE-2021-21592', 'CVE-2021-21599', 'CVE-2021-36278', 'CVE-2021-36279', 'CVE-2021-36280', 'CVE-2021-36281']",2022-03-20T12:25Z
8,cpe:2.3:o:dell:emc_powerscale_onefs:9.2.0.0:*:*:*:*:*:*:*,Dell EMC PowerScale OneFS 9.2.0.0,"['CVE-2021-21528', 'CVE-2021-21561', 'CVE-2021-21568', 'CVE-2021-21599', 'CVE-2021-36279', 'CVE-2021-36280', 'CVE-2021-36281', 'CVE-2021-36305']",2022-03-20T12:25Z
9,cpe:2.3:o:dell:emc_powerscale_onefs:9.2.1.0:*:*:*:*:*:*:*,Dell EMC PowerScale OneFS 9.2.1.0,"['CVE-2021-21528', 'CVE-2021-36279', 'CVE-2021-36305']",2022-03-20T12:25Z
