,cpe23Uri,titles,vulnerabilities,feedTimestamp
0,cpe:2.3:a:collectd:collectd:4.5.3:*:*:*:*:*:*:*,collectd 4.5.3,"['CVE-2010-4336', 'CVE-2017-16820', 'CVE-2017-18240', 'CVE-2017-7401']",2022-03-20T06:30Z
1,cpe:2.3:a:collectd:collectd:4.5.4:*:*:*:*:*:*:*,collectd 4.5.4,"['CVE-2010-4336', 'CVE-2017-16820', 'CVE-2017-18240', 'CVE-2017-7401']",2022-03-20T06:31Z
2,cpe:2.3:a:collectd:collectd:4.6.0:*:*:*:*:*:*:*,collectd 4.6.0,"['CVE-2010-4336', 'CVE-2017-16820', 'CVE-2017-18240', 'CVE-2017-7401']",2022-03-20T06:30Z
3,cpe:2.3:a:collectd:collectd:4.6.1:*:*:*:*:*:*:*,collectd 4.6.1,"['CVE-2010-4336', 'CVE-2017-16820', 'CVE-2017-18240', 'CVE-2017-7401']",2022-03-20T06:31Z
4,cpe:2.3:a:collectd:collectd:4.6.2:*:*:*:*:*:*:*,collectd 4.6.2,"['CVE-2010-4336', 'CVE-2017-16820', 'CVE-2017-18240', 'CVE-2017-7401']",2022-03-20T06:31Z
5,cpe:2.3:a:collectd:collectd:4.6.3:*:*:*:*:*:*:*,collectd 4.6.3,"['CVE-2010-4336', 'CVE-2017-16820', 'CVE-2017-18240', 'CVE-2017-7401']",2022-03-20T06:31Z
6,cpe:2.3:a:collectd:collectd:4.6.4:*:*:*:*:*:*:*,collectd 4.6.4,"['CVE-2010-4336', 'CVE-2017-16820', 'CVE-2017-18240', 'CVE-2017-7401']",2022-03-20T06:31Z
7,cpe:2.3:a:collectd:collectd:4.6.5:*:*:*:*:*:*:*,collectd 4.6.5,"['CVE-2010-4336', 'CVE-2017-16820', 'CVE-2017-18240', 'CVE-2017-7401']",2022-03-20T06:31Z
8,cpe:2.3:a:collectd:collectd:4.7.0:*:*:*:*:*:*:*,collectd 4.7.0,"['CVE-2010-4336', 'CVE-2017-16820', 'CVE-2017-18240', 'CVE-2017-7401']",2022-03-20T06:31Z
9,cpe:2.3:a:collectd:collectd:4.7.1:*:*:*:*:*:*:*,collectd 4.7.1,"['CVE-2010-4336', 'CVE-2017-16820', 'CVE-2017-18240', 'CVE-2017-7401']",2022-03-20T06:31Z
