,cpe23Uri,titles,vulnerabilities,feedTimestamp
0,cpe:2.3:a:ibm:cognos_metrics_manager:10.1:*:*:*:*:*:*:*,IBM Cognos Metrics Manager 10.1,['CVE-2015-2808'],2022-03-21T20:05Z
1,cpe:2.3:a:ibm:cognos_metrics_manager:10.1.1:*:*:*:*:*:*:*,IBM Cognos Metrics Manager 10.1.1,['CVE-2015-2808'],2022-03-21T20:05Z
2,cpe:2.3:a:ibm:cognos_metrics_manager:10.2:*:*:*:*:*:*:*,IBM Cognos Metrics Manager 10.2,['CVE-2015-2808'],2022-03-21T20:05Z
3,cpe:2.3:a:ibm:cognos_metrics_manager:10.2.1:*:*:*:*:*:*:*,IBM Cognos Metrics Manager 10.2.1,['CVE-2015-2808'],2022-03-21T20:05Z
4,cpe:2.3:a:ibm:cognos_metrics_manager:10.2.2:*:*:*:*:*:*:*,IBM Cognos Metrics Manager 10.2.2,['CVE-2015-2808'],2022-03-21T20:05Z
5,cpe:2.3:a:ibm:cognos_tm1:9.4.1:*:*:*:*:*:*:*,IBM Cognos Executive Viewer 9.4.1,"['CVE-2012-0202', 'CVE-2012-0696', 'CVE-2012-6350', 'CVE-2016-0381']",2022-03-21T20:05Z
6,cpe:2.3:a:ibm:cognos_tm1:9.4.1.3:*:*:*:*:*:*:*,IBM Cognos Executive Viewer 9.4.1.3,"['CVE-2012-0202', 'CVE-2012-0696', 'CVE-2012-6350', 'CVE-2016-0381']",2022-03-21T20:05Z
7,cpe:2.3:a:ibm:cognos_tm1:9.5.0:*:*:*:*:*:*:*,IBM Cognos Executive Viewer 9.5.0,"['CVE-2012-6350', 'CVE-2016-0381']",2022-03-21T20:05Z
8,cpe:2.3:a:ibm:cognos_tm1:9.5.1:*:*:*:*:*:*:*,IBM Cognos Executive Viewer 9.5.1,"['CVE-2012-0202', 'CVE-2012-6350', 'CVE-2016-0381']",2022-03-21T20:05Z
9,cpe:2.3:a:ibm:cognos_tm1:9.5.2:*:*:*:*:*:*:*,IBM Cognos Executive Viewer 9.5.2,"['CVE-2012-0202', 'CVE-2012-6350', 'CVE-2016-0381']",2022-03-21T20:05Z
