,cpe23Uri,titles,vulnerabilities,feedTimestamp
0,cpe:2.3:o:barco:clickshare_button_r9861500d01_firmware:1.9.1.7:*:*:*:*:*:*:*,Barco ClickShare Button R9861500D01 Firmware 1.9.1.7,"['CVE-2019-18824', 'CVE-2019-18829']",2022-03-19T06:13Z
1,cpe:2.3:o:barco:clickshare_button_r9861500d01_firmware:1.9.2.12:*:*:*:*:*:*:*,Barco ClickShare Button R9861500D01 Firmware 1.9.2.12,"['CVE-2019-18824', 'CVE-2019-18829']",2022-03-19T06:13Z
2,cpe:2.3:o:barco:clickshare_button_r9861500d01_firmware:1.10.0.13:*:*:*:*:*:*:*,Barco ClickShare Button R9861500D01 Firmware 1.10.0.13,[''],2022-03-19T06:13Z
3,cpe:2.3:h:barco:clickshare_cs-100:-:*:*:*:*:*:*:*,Barco ClickShare CS-100,"['CVE-2018-10943', 'CVE-2019-18826', 'CVE-2019-18827', 'CVE-2019-18828', 'CVE-2019-18830', 'CVE-2019-18831']",2022-03-19T06:13Z
4,cpe:2.3:o:barco:clickshare_cs-100_firmware:-:*:*:*:*:*:*:*,Barco ClickShare CS-100 Firmware,"['CVE-2018-10943', 'CVE-2019-18826', 'CVE-2019-18827', 'CVE-2019-18828', 'CVE-2019-18830', 'CVE-2019-18831']",2022-03-19T06:13Z
5,cpe:2.3:o:barco:clickshare_cs-100_firmware:1.1.0.8:*:*:*:*:*:*:*,Barco ClickShare CS-100 Firmware 1.1.0.8,"['CVE-2018-10943', 'CVE-2019-18826', 'CVE-2019-18827', 'CVE-2019-18828', 'CVE-2019-18830', 'CVE-2019-18831']",2022-03-19T06:13Z
6,cpe:2.3:o:barco:clickshare_cs-100_firmware:1.2.0.1:*:*:*:*:*:*:*,Barco ClickShare CS-100 Firmware 1.2.0.1,"['CVE-2018-10943', 'CVE-2019-18826', 'CVE-2019-18827', 'CVE-2019-18828', 'CVE-2019-18830', 'CVE-2019-18831']",2022-03-19T06:13Z
7,cpe:2.3:o:barco:clickshare_cs-100_firmware:1.2.1.1:*:*:*:*:*:*:*,Barco ClickShare CS-100 Firmware 1.2.1.1,"['CVE-2018-10943', 'CVE-2019-18826', 'CVE-2019-18827', 'CVE-2019-18828', 'CVE-2019-18830', 'CVE-2019-18831']",2022-03-19T06:13Z
8,cpe:2.3:o:barco:clickshare_cs-100_firmware:1.2.2.3:*:*:*:*:*:*:*,Barco ClickShare CS-100 Firmware 1.2.2.3,"['CVE-2018-10943', 'CVE-2019-18826', 'CVE-2019-18827', 'CVE-2019-18828', 'CVE-2019-18830', 'CVE-2019-18831']",2022-03-19T06:13Z
9,cpe:2.3:o:barco:clickshare_cs-100_firmware:1.3.0.29:*:*:*:*:*:*:*,Barco ClickShare CS-100 Firmware 1.3.0.29,"['CVE-2018-10943', 'CVE-2019-18826', 'CVE-2019-18827', 'CVE-2019-18828', 'CVE-2019-18830', 'CVE-2019-18831']",2022-03-19T06:13Z
