,cpe23Uri,titles,vulnerabilities,feedTimestamp
0,cpe:2.3:a:haraka_project:haraka:2.6.2-4:*:*:*:*:node.js:*:*,Haraka Project Haraka 2.6.2-4 for Node.js,['CVE-2016-1000282'],2022-03-21T09:19Z
1,cpe:2.3:a:haraka_project:haraka:2.7.0:*:*:*:*:node.js:*:*,Haraka Project Haraka 2.7.0 for Node.js,['CVE-2016-1000282'],2022-03-21T09:19Z
2,cpe:2.3:a:haraka_project:haraka:2.7.1:*:*:*:*:node.js:*:*,Haraka Project Haraka 2.7.1 for Node.js,['CVE-2016-1000282'],2022-03-21T09:19Z
3,cpe:2.3:a:haraka_project:haraka:2.7.2:*:*:*:*:node.js:*:*,Haraka Project Haraka 2.7.2 for Node.js,['CVE-2016-1000282'],2022-03-21T09:19Z
4,cpe:2.3:a:haraka_project:haraka:2.7.3:*:*:*:*:node.js:*:*,Haraka Project Haraka 2.7.3 for Node.js,['CVE-2016-1000282'],2022-03-21T09:19Z
5,cpe:2.3:a:haraka_project:haraka:2.8.0:*:*:*:*:node.js:*:*,Haraka Project Haraka 2.8.0 for Node.js,['CVE-2016-1000282'],2022-03-21T09:19Z
6,cpe:2.3:a:haraka_project:haraka:2.8.1:*:*:*:*:node.js:*:*,Haraka Project Haraka 2.8.1 for Node.js,['CVE-2016-1000282'],2022-03-21T09:19Z
7,cpe:2.3:a:haraka_project:haraka:2.8.3:*:*:*:*:node.js:*:*,Haraka Project Haraka 2.8.3 for Node.js,['CVE-2016-1000282'],2022-03-21T09:19Z
8,cpe:2.3:a:haraka_project:haraka:2.8.4:*:*:*:*:node.js:*:*,Haraka Project Haraka 2.8.4 for Node.js,['CVE-2016-1000282'],2022-03-21T09:20Z
9,cpe:2.3:a:haraka_project:haraka:2.8.5:*:*:*:*:node.js:*:*,Haraka Project Haraka 2.8.5 for Node.js,['CVE-2016-1000282'],2022-03-21T09:20Z
