,cpe23Uri,titles,vulnerabilities,feedTimestamp
0,cpe:2.3:a:dart:dart_software_development_kit:1.9.0:dev6.0:*:*:*:*:*:*,Dart Software Development Kit (SDK) 1.9.0 Dev 6.0,"['CVE-2020-8923', 'CVE-2021-22540', 'CVE-2021-22567', 'CVE-2021-22568', 'CVE-2022-0451']",2022-03-20T10:12Z
1,cpe:2.3:a:dart:dart_software_development_kit:1.9.0:dev7.0:*:*:*:*:*:*,Dart Software Development Kit (SDK) 1.9.0 Dev 7.0,"['CVE-2020-8923', 'CVE-2021-22540', 'CVE-2021-22567', 'CVE-2021-22568', 'CVE-2022-0451']",2022-03-20T10:12Z
2,cpe:2.3:a:dart:dart_software_development_kit:1.9.0:dev7.1:*:*:*:*:*:*,Dart Software Development Kit (SDK) 1.9.0 Dev 7.1,"['CVE-2020-8923', 'CVE-2021-22540', 'CVE-2021-22567', 'CVE-2021-22568', 'CVE-2022-0451']",2022-03-20T10:12Z
3,cpe:2.3:a:dart:dart_software_development_kit:1.9.0:dev8.0:*:*:*:*:*:*,Dart Software Development Kit (SDK) 1.9.0 Dev 8.0,"['CVE-2020-8923', 'CVE-2021-22540', 'CVE-2021-22567', 'CVE-2021-22568', 'CVE-2022-0451']",2022-03-20T10:12Z
4,cpe:2.3:a:dart:dart_software_development_kit:1.9.0:dev8.1:*:*:*:*:*:*,Dart Software Development Kit (SDK) 1.9.0 Dev 8.1,"['CVE-2020-8923', 'CVE-2021-22540', 'CVE-2021-22567', 'CVE-2021-22568', 'CVE-2022-0451']",2022-03-20T10:12Z
5,cpe:2.3:a:dart:dart_software_development_kit:1.9.0:dev8.2:*:*:*:*:*:*,Dart Software Development Kit (SDK) 1.9.0 Dev 8.2,"['CVE-2020-8923', 'CVE-2021-22540', 'CVE-2021-22567', 'CVE-2021-22568', 'CVE-2022-0451']",2022-03-20T10:12Z
6,cpe:2.3:a:dart:dart_software_development_kit:1.9.0:dev8.3:*:*:*:*:*:*,Dart Software Development Kit (SDK) 1.9.0 Dev 8.3,"['CVE-2020-8923', 'CVE-2021-22540', 'CVE-2021-22567', 'CVE-2021-22568', 'CVE-2022-0451']",2022-03-20T10:12Z
7,cpe:2.3:a:dart:dart_software_development_kit:1.9.0:dev8.4:*:*:*:*:*:*,Dart Software Development Kit (SDK) 1.9.0 Dev 8.4,"['CVE-2020-8923', 'CVE-2021-22540', 'CVE-2021-22567', 'CVE-2021-22568', 'CVE-2022-0451']",2022-03-20T10:12Z
8,cpe:2.3:a:dart:dart_software_development_kit:1.9.0:dev9.0:*:*:*:*:*:*,Dart Software Development Kit (SDK) 1.9.0 Dev 9.0,"['CVE-2020-8923', 'CVE-2021-22540', 'CVE-2021-22567', 'CVE-2021-22568', 'CVE-2022-0451']",2022-03-20T10:12Z
9,cpe:2.3:a:dart:dart_software_development_kit:1.9.0:dev9.1:*:*:*:*:*:*,Dart Software Development Kit (SDK) 1.9.0 Dev 9.1,"['CVE-2020-8923', 'CVE-2021-22540', 'CVE-2021-22567', 'CVE-2021-22568', 'CVE-2022-0451']",2022-03-20T10:12Z
