,cpe23Uri,titles,vulnerabilities,feedTimestamp
0,cpe:2.3:o:dell:vostro_5591_firmware:-:*:*:*:*:*:*:*,Dell Vostro 5591 Firmware,"['CVE-2022-22566', 'CVE-2022-22567']",2022-03-20T13:13Z
1,cpe:2.3:h:dell:vostro_5880:-:*:*:*:*:*:*:*,Dell Vostro 5880,"['CVE-2020-5362', 'CVE-2021-21571', 'CVE-2021-21572', 'CVE-2021-21573', 'CVE-2021-21574', 'CVE-2021-36323', 'CVE-2021-36324', 'CVE-2021-36325', 'CVE-2022-22566', 'CVE-2022-22567']",2022-03-20T13:13Z
2,cpe:2.3:h:dell:vostro_5890:-:*:*:*:*:*:*:*,Dell Vostro 5890,"['CVE-2021-21571', 'CVE-2021-21572', 'CVE-2021-21573', 'CVE-2021-21574', 'CVE-2022-22566', 'CVE-2022-22567']",2022-03-20T13:13Z
3,cpe:2.3:h:dell:vostro_7500:-:*:*:*:*:*:*:*,Dell Vostro 7500,"['CVE-2020-5362', 'CVE-2021-21571', 'CVE-2021-21572', 'CVE-2021-21573', 'CVE-2021-21574', 'CVE-2021-36283', 'CVE-2022-22566', 'CVE-2022-22567']",2022-03-20T13:13Z
4,cpe:2.3:h:dell:vostro_7510:-:*:*:*:*:*:*:*,Dell Vostro 7510,"['CVE-2022-22566', 'CVE-2022-22567']",2022-03-20T13:13Z
5,cpe:2.3:o:dell:vostro_7510_firmware:-:*:*:*:*:*:*:*,Dell Vostro 7510 Firmware,"['CVE-2022-22566', 'CVE-2022-22567']",2022-03-20T13:13Z
6,cpe:2.3:h:dell:vostro_7570:-:*:*:*:*:*:*:*,Dell Vostro 7570,['CVE-2019-3717'],2022-03-20T13:13Z
7,cpe:2.3:o:dell:vostro_7570_firmware:-:*:*:*:*:*:*:*,Dell Vostro 7570 Firmware,['CVE-2019-3717'],2022-03-20T13:13Z
8,cpe:2.3:o:dell:vostro_7570_firmware:1.7.0:*:*:*:*:*:*:*,Dell Vostro 7570 Firmware 1.7.0,[''],2022-03-20T13:13Z
9,cpe:2.3:h:dell:vostro_7580:-:*:*:*:*:*:*:*,Dell Vostro 7580,"['CVE-2019-3717', 'CVE-2020-5326']",2022-03-20T13:13Z
