,cpe23Uri,titles,vulnerabilities,feedTimestamp
0,cpe:2.3:a:harpjs:harp:0.2.6:*:*:*:*:node.js:*:*,Harp.js Harp 0.2.6 for Node.js,"['CVE-2019-5437', 'CVE-2019-5438']",2022-03-21T09:24Z
1,cpe:2.3:a:harpjs:harp:0.3.0:*:*:*:*:node.js:*:*,Harp.js Harp 0.3.0 for Node.js,"['CVE-2019-5437', 'CVE-2019-5438']",2022-03-21T09:24Z
2,cpe:2.3:a:harpjs:harp:0.3.1:*:*:*:*:node.js:*:*,Harp.js Harp 0.3.1 for Node.js,"['CVE-2019-5437', 'CVE-2019-5438']",2022-03-21T09:24Z
3,cpe:2.3:a:harpjs:harp:0.3.2:*:*:*:*:node.js:*:*,Harp.js Harp 0.3.2 for Node.js,"['CVE-2019-5437', 'CVE-2019-5438']",2022-03-21T09:24Z
4,cpe:2.3:a:harpjs:harp:0.3.3:*:*:*:*:node.js:*:*,Harp.js Harp 0.3.3 for Node.js,"['CVE-2019-5437', 'CVE-2019-5438']",2022-03-21T09:24Z
5,cpe:2.3:a:harpjs:harp:0.3.4:*:*:*:*:node.js:*:*,Harp.js Harp 0.3.4 for Node.js,"['CVE-2019-5437', 'CVE-2019-5438']",2022-03-21T09:24Z
6,cpe:2.3:a:harpjs:harp:0.3.5:*:*:*:*:node.js:*:*,Harp.js Harp 0.3.5 for Node.js,"['CVE-2019-5437', 'CVE-2019-5438']",2022-03-21T09:24Z
7,cpe:2.3:a:harpjs:harp:0.3.6:*:*:*:*:node.js:*:*,Harp.js Harp 0.3.6 for Node.js,"['CVE-2019-5437', 'CVE-2019-5438']",2022-03-21T09:24Z
8,cpe:2.3:a:harpjs:harp:0.4.0:*:*:*:*:node.js:*:*,Harp.js Harp 0.4.0 for Node.js,"['CVE-2019-5437', 'CVE-2019-5438']",2022-03-21T09:24Z
9,cpe:2.3:a:harpjs:harp:0.4.1:*:*:*:*:node.js:*:*,Harp.js Harp 0.4.1 for Node.js,"['CVE-2019-5437', 'CVE-2019-5438']",2022-03-21T09:24Z
