,cpe23Uri,titles,vulnerabilities,feedTimestamp
0,cpe:2.3:o:axis:q3515-lv_firmware:8.20.1:*:*:*:*:*:*:*,Axis Communications Q3515-LV Firmware 8.20.1,[''],2022-03-19T04:55Z
1,cpe:2.3:o:axis:q3515-lve_firmware:8.20.1:*:*:*:*:*:*:*,Axis Communications Q3515-LVE Firmware 8.20.1,[''],2022-03-19T04:55Z
2,cpe:2.3:o:axis:q3517-lv_firmware:8.20.1:*:*:*:*:*:*:*,Axis Communications Q3517-LV Firmware 8.20.1,[''],2022-03-19T04:55Z
3,cpe:2.3:o:axis:q3517-lve_firmware:8.20.1:*:*:*:*:*:*:*,Axis Communications Q3517-LVE Firmware 8.20.1,[''],2022-03-19T04:55Z
4,cpe:2.3:o:axis:q3615-ve_firmware:8.20.1:*:*:*:*:*:*:*,Axis Communications Q3615-VE Firmware 8.20.1,[''],2022-03-19T04:55Z
5,cpe:2.3:o:axis:q3617-ve_firmware:8.20.1:*:*:*:*:*:*:*,Axis Communications Q3617-VE Firmware 8.20.1,[''],2022-03-19T04:56Z
6,cpe:2.3:o:axis:q3708-pve_firmware:5.95.4.7:*:*:*:*:*:*:*,Axis Communications Q3708-PVE Firmware 5.95.4.7,[''],2022-03-19T04:55Z
7,cpe:2.3:o:axis:q3709-pve_firmware:5.75.1.9:*:*:*:*:*:*:*,Axis Communications Q3709-PVE Firmware 5.75.1.9,[''],2022-03-19T04:56Z
8,cpe:2.3:o:axis:q6000-e_firmware:6.50.2.3:*:*:*:*:*:*:*,Axis Communications Q6000-E Firmware 6.50.2.3,[''],2022-03-19T04:56Z
9,cpe:2.3:o:axis:q6000-e_mk_ii_firmware:6.50.2.3:*:*:*:*:*:*:*,Axis Communications Q6000-E MK II Firmware 6.50.2.3,[''],2022-03-19T04:56Z
