,cpe23Uri,titles,vulnerabilities,feedTimestamp
0,cpe:2.3:a:broadcom:license_software:1.8.0.110:*:*:*:*:*:*:*,Broadcom License Software 1.8.0.110,"['CVE-2012-0691', 'CVE-2012-0692']",2022-03-19T12:25Z
1,cpe:2.3:a:broadcom:license_software:1.8.0.114:*:*:*:*:*:*:*,Broadcom License Software 1.8.0.114,"['CVE-2012-0691', 'CVE-2012-0692']",2022-03-19T12:25Z
2,cpe:2.3:a:broadcom:license_software:1.9.1.105:*:*:*:*:*:*:*,Broadcom License Software 1.9.1.105,"['CVE-2012-0691', 'CVE-2012-0692']",2022-03-19T12:25Z
3,cpe:2.3:a:broadcom:license_software:1.46:*:*:*:*:*:*:*,Broadcom License Software 1.46,"['CVE-2012-0691', 'CVE-2012-0692']",2022-03-19T12:25Z
4,cpe:2.3:a:broadcom:license_software:1.50:*:*:*:*:*:*:*,Broadcom License Software 1.50,"['CVE-2012-0691', 'CVE-2012-0692']",2022-03-19T12:25Z
5,cpe:2.3:a:broadcom:license_software:1.52:*:*:*:*:*:*:*,Broadcom License Software 1.52,"['CVE-2012-0691', 'CVE-2012-0692']",2022-03-19T12:25Z
6,cpe:2.3:a:broadcom:license_software:1.53:*:*:*:*:*:*:*,Broadcom License Software 1.53,"['CVE-2012-0691', 'CVE-2012-0692']",2022-03-19T12:25Z
7,cpe:2.3:a:broadcom:license_software:1.54.0:*:*:*:*:*:*:*,Broadcom License Software 1.54.0,"['CVE-2012-0691', 'CVE-2012-0692']",2022-03-19T12:25Z
8,cpe:2.3:a:broadcom:license_software:1.55.0:*:*:*:*:*:*:*,Broadcom License Software 1.55.0,"['CVE-2012-0691', 'CVE-2012-0692']",2022-03-19T12:25Z
9,cpe:2.3:a:broadcom:license_software:1.56.0:*:*:*:*:*:*:*,Broadcom License Software 1.56.0,"['CVE-2012-0691', 'CVE-2012-0692']",2022-03-19T12:25Z
