,cpe23Uri,titles,vulnerabilities,feedTimestamp
0,cpe:2.3:h:hp:pavilion_x360_14t-dh000:-:*:*:*:*:*:*:*,HP Pavilion x360 14t-dh000,['CVE-2019-18619'],2022-03-21T15:43Z
1,cpe:2.3:o:hp:pavilion_x360_14t-dh000_firmware:-:*:*:*:*:*:*:*,HP Pavilion x360 14t-dh000 Firmware,['CVE-2019-18619'],2022-03-21T15:43Z
2,cpe:2.3:o:hp:pavilion_x360_14t-dh000_firmware:5.5.8.1116:*:*:*:*:*:*:*,HP Pavilion x360 14t-dh000 Firmware 5.5.8.1116,[''],2022-03-21T15:43Z
3,cpe:2.3:o:hp:pavilion_x360_firmware:-:*:*:*:*:*:*:*,HP Pavilion x360 Firmware,['CVE-2019-18618'],2022-03-21T15:43Z
4,cpe:2.3:o:hp:pavilion_x360_firmware:5.5.8.1116:*:*:*:*:*:*:*,HP Pavilion x360 Firmware 5.5.8.1116,[''],2022-03-21T15:43Z
5,cpe:2.3:a:hp:performance_access:10.50.190:*:*:*:*:*:*:*,HP Performance Access 10.50.190,[''],2022-03-21T15:43Z
6,cpe:2.3:a:hp:performance_access:10.50.225:*:*:*:*:*:*:*,HP Performance Access 10.50.225,[''],2022-03-21T15:43Z
7,cpe:2.3:a:hp:performance_agent:4.70:*:*:*:*:*:*:*,HP Performance Agent 4.70,['CVE-2007-4349'],2022-03-21T15:43Z
8,cpe:2.3:a:hp:performance_center:11.52:p3:*:*:*:*:*:*,HP Performance Center 11.52 Patch 3,"['CVE-2015-6857', 'CVE-2016-4359', 'CVE-2016-4360', 'CVE-2016-4361', 'CVE-2016-4382', 'CVE-2017-5789', 'CVE-2017-8953']",2022-03-21T15:43Z
9,cpe:2.3:a:hp:performance_center:12.00:p1:*:*:*:*:*:*,HP  Performance Center 12.00 Patch 1,"['CVE-2015-6857', 'CVE-2016-4359', 'CVE-2016-4360', 'CVE-2016-4361', 'CVE-2016-4382', 'CVE-2017-5789', 'CVE-2017-8953']",2022-03-21T15:43Z
