,cpe23Uri,titles,vulnerabilities,feedTimestamp
0,cpe:2.3:a:dash10:oauth_server:3.1.91:*:*:*:*:wordpress:*:*,Dash10 Oauth Server 3.1.91 for Wordpress,[''],2022-03-20T10:30Z
1,cpe:2.3:a:dash10:oauth_server:3.1.92:*:*:*:*:wordpress:*:*,Dash10 Oauth Server 3.1.92 for Wordpress,[''],2022-03-20T10:30Z
2,cpe:2.3:a:dash10:oauth_server:3.1.93:*:*:*:*:wordpress:*:*,Dash10 Oauth Server 3.1.93 for Wordpress,[''],2022-03-20T10:30Z
3,cpe:2.3:a:dash10:oauth_server:3.1.94:*:*:*:*:wordpress:*:*,Dash10 Oauth Server 3.1.94 for Wordpress,[''],2022-03-20T10:30Z
4,cpe:2.3:a:dash10:oauth_server:3.1.95:*:*:*:*:wordpress:*:*,Dash10 Oauth Server 3.1.95 for Wordpress,[''],2022-03-20T10:30Z
5,cpe:2.3:a:dash10:oauth_server:3.1.96:*:*:*:*:wordpress:*:*,Dash10 Oauth Server 3.1.96 for Wordpress,[''],2022-03-20T10:30Z
6,cpe:2.3:a:dash10:oauth_server:3.1.97:*:*:*:*:wordpress:*:*,Dash10 Oauth Server 3.1.97 for Wordpress,[''],2022-03-20T10:30Z
7,cpe:2.3:a:dash10:oauth_server:3.2.0:*:*:*:*:wordpress:*:*,Dash10 Oauth Server 3.2.0 for Wordpress,[''],2022-03-20T10:30Z
8,cpe:2.3:a:dash10:oauth_server:3.2.2:*:*:*:*:wordpress:*:*,Dash10 Oauth Server 3.2.2 for Wordpress,[''],2022-03-20T10:30Z
9,cpe:2.3:a:dash10:oauth_server:3.2.3:*:*:*:*:wordpress:*:*,Dash10 Oauth Server 3.2.3 for Wordpress,[''],2022-03-20T10:30Z
