,cpe23Uri,titles,vulnerabilities,feedTimestamp
0,cpe:2.3:a:avaya:aura_communication_manager:6.0:*:*:*:*:*:*:*,Avaya Aura Communication Manager 6.0,['CVE-2016-5285'],2022-03-19T04:02Z
1,cpe:2.3:a:avaya:aura_communication_manager:6.3.0.1:sp0.1:*:*:*:*:*:*,Avaya Aura Communication Manager 6.3.0.1 Service Pack 0.1,"['CVE-2016-5285', 'CVE-2018-15611', 'CVE-2018-15617']",2022-03-19T04:02Z
2,cpe:2.3:a:avaya:aura_communication_manager:6.3.1.0:sp1:*:*:*:*:*:*,Avaya Aura Communication Manager 6.3.1.0 Service Pack 1,"['CVE-2016-5285', 'CVE-2018-15611', 'CVE-2018-15617']",2022-03-19T04:02Z
3,cpe:2.3:a:avaya:aura_communication_manager:6.3.2.0:sp2:*:*:*:*:*:*,Avaya Aura Communication Manager 6.3.2.0 Service Pack 2,"['CVE-2016-5285', 'CVE-2018-15611', 'CVE-2018-15617']",2022-03-19T04:02Z
4,cpe:2.3:a:avaya:aura_communication_manager:6.3.2.1:sp2:*:*:*:*:*:*,Avaya Aura Communication Manager 6.3.2.1 Service Pack 2,"['CVE-2016-5285', 'CVE-2018-15611', 'CVE-2018-15617']",2022-03-19T04:02Z
5,cpe:2.3:a:avaya:aura_communication_manager:6.3.4.1:*:*:*:*:*:*:*,Avaya Aura Communication Manager 6.3.4.1,"['CVE-2016-5285', 'CVE-2018-15611', 'CVE-2018-15617']",2022-03-19T04:02Z
6,cpe:2.3:a:avaya:aura_communication_manager:6.3.6.1:*:*:*:*:*:*:*,Avaya Aura Communication Manager 6.3.6.1,"['CVE-2016-5285', 'CVE-2018-15611', 'CVE-2018-15617']",2022-03-19T04:02Z
7,cpe:2.3:a:avaya:aura_communication_manager:6.3.7.0:*:*:*:*:*:*:*,Avaya Aura Communication Manager 6.3.7.0,"['CVE-2016-5285', 'CVE-2018-15611', 'CVE-2018-15617']",2022-03-19T04:02Z
8,cpe:2.3:a:avaya:aura_communication_manager:6.3.7.1:*:*:*:*:*:*:*,Avaya Aura Communication Manager 6.3.7.1,"['CVE-2016-5285', 'CVE-2018-15611', 'CVE-2018-15617']",2022-03-19T04:02Z
9,cpe:2.3:a:avaya:aura_communication_manager:6.3.8.0:*:*:*:*:*:*:*,Avaya Aura Communication Manager 6.3.8.0,"['CVE-2016-5285', 'CVE-2018-15611', 'CVE-2018-15617']",2022-03-19T04:02Z
