,cpe23Uri,titles,vulnerabilities,feedTimestamp
0,cpe:2.3:a:browserslist_project:browserslist:4.8.5:*:*:*:*:node.js:*:*,browserslist Project browserslist 4.8.5 for Node.js,['CVE-2021-23364'],2022-03-19T12:41Z
1,cpe:2.3:a:browserslist_project:browserslist:4.8.6:*:*:*:*:node.js:*:*,browserslist Project browserslist 4.8.6 for Node.js,['CVE-2021-23364'],2022-03-19T12:41Z
2,cpe:2.3:a:browserslist_project:browserslist:4.8.7:*:*:*:*:node.js:*:*,browserslist Project browserslist 4.8.7 for Node.js,['CVE-2021-23364'],2022-03-19T12:41Z
3,cpe:2.3:a:browserslist_project:browserslist:4.9.0:*:*:*:*:node.js:*:*,browserslist Project browserslist 4.9.0 for Node.js,['CVE-2021-23364'],2022-03-19T12:41Z
4,cpe:2.3:a:browserslist_project:browserslist:4.9.1:*:*:*:*:node.js:*:*,browserslist Project browserslist 4.9.1 for Node.js,['CVE-2021-23364'],2022-03-19T12:42Z
5,cpe:2.3:a:browserslist_project:browserslist:4.10.0:*:*:*:*:node.js:*:*,browserslist Project browserslist 4.10.0 for Node.js,['CVE-2021-23364'],2022-03-19T12:42Z
6,cpe:2.3:a:browserslist_project:browserslist:4.11.0:*:*:*:*:node.js:*:*,browserslist Project browserslist 4.11.0 for Node.js,['CVE-2021-23364'],2022-03-19T12:42Z
7,cpe:2.3:a:browserslist_project:browserslist:4.11.1:*:*:*:*:node.js:*:*,browserslist Project browserslist 4.11.1 for Node.js,['CVE-2021-23364'],2022-03-19T12:42Z
8,cpe:2.3:a:browserslist_project:browserslist:4.12.0:*:*:*:*:node.js:*:*,browserslist Project browserslist 4.12.0 for Node.js,['CVE-2021-23364'],2022-03-19T12:42Z
9,cpe:2.3:a:browserslist_project:browserslist:4.12.1:*:*:*:*:node.js:*:*,browserslist Project browserslist 4.12.1 for Node.js,['CVE-2021-23364'],2022-03-19T12:42Z
