,cpe23Uri,titles,vulnerabilities,feedTimestamp
0,cpe:2.3:a:bpvn:pipeboost:3.0.306:*:*:*:*:*:*:*,BPVN Pipeboost 3.0.306,[''],2022-03-19T10:22Z
1,cpe:2.3:a:bpvn:pipeboost:3.1.322:*:*:*:*:*:*:*,BPVN Pipeboost 3.1.322,[''],2022-03-19T10:22Z
2,cpe:2.3:a:bpvn:pipeboost:3.1.324:*:*:*:*:*:*:*,BPVN Pipeboost 3.1.324,[''],2022-03-19T10:22Z
3,cpe:2.3:h:bq:5515l:-:*:*:*:*:*:*:*,BQ 5515L,['CVE-2019-15381'],2022-03-19T10:22Z
4,cpe:2.3:o:bq:5515l_firmware:-:*:*:*:*:*:*:*,BQ 5515L Firmware,['CVE-2019-15381'],2022-03-19T10:22Z
5,cpe:2.3:a:bra_project:bra:0.1.0:*:*:*:*:rust:*:*,bra Project bra 0.1.0 for Rust,['CVE-2021-25905'],2022-03-19T10:22Z
6,cpe:2.3:a:bra_project:bra:0.1.1:*:*:*:*:rust:*:*,bra Project bra 0.1.1 for Rust,[''],2022-03-19T10:22Z
7,cpe:2.3:a:brace_expansion_project:brace_expansion:1.0.0:*:*:*:*:*:*:*,Brace expansion Project Brace expansion 1.0.0,['CVE-2017-18077'],2022-03-19T10:22Z
8,cpe:2.3:a:brace_expansion_project:brace_expansion:1.0.1:*:*:*:*:*:*:*,Brace expansion Project Brace expansion 1.0.1,['CVE-2017-18077'],2022-03-19T10:22Z
9,cpe:2.3:a:brace_expansion_project:brace_expansion:1.1.0:*:*:*:*:*:*:*,Brace expansion Project Brace expansion 1.1.0,['CVE-2017-18077'],2022-03-19T10:22Z
