,cpe23Uri,titles,vulnerabilities,feedTimestamp
0,cpe:2.3:a:code-atlantic:popup_maker:1.8.14:*:*:*:*:wordpress:*:*,Code Atlantic Popup Maker 1.8.14 for WordPress,[''],2022-03-20T04:55Z
1,cpe:2.3:o:codeaurora:android-msm:2.6.29:*:*:*:*:*:*:*,codeaurora android-msm 2.6.29,"['CVE-2013-2595', 'CVE-2013-2597', 'CVE-2013-2598', 'CVE-2013-4738', 'CVE-2013-4739', 'CVE-2013-6123']",2022-03-20T04:55Z
2,cpe:2.3:o:codeaurora:android-msm:2.6.32.62:*:*:*:*:*:*:*,codeaurora android-msm 2.6.32.62,[''],2022-03-20T04:55Z
3,cpe:2.3:o:codeaurora:android-msm:2.6.32.63:*:*:*:*:*:*:*,codeaurora android-msm 2.6.32.63,[''],2022-03-20T04:55Z
4,cpe:2.3:o:codeaurora:android-msm:3.2.54:*:*:*:*:*:*:*,codeaurora android-msm 3.2.54,"['CVE-2013-2595', 'CVE-2013-2597', 'CVE-2013-2598', 'CVE-2013-2599', 'CVE-2013-4736', 'CVE-2013-6124', 'CVE-2013-6392', 'CVE-2014-0972']",2022-03-20T04:55Z
5,cpe:2.3:o:codeaurora:android-msm:3.2.55:*:*:*:*:*:*:*,codeaurora android-msm 3.2.55,"['CVE-2013-2595', 'CVE-2013-2597', 'CVE-2013-2598', 'CVE-2013-2599', 'CVE-2013-6124']",2022-03-20T04:55Z
6,cpe:2.3:o:codeaurora:android-msm:3.2.56:*:*:*:*:*:*:*,codeaurora android-msm 3.2.56,"['CVE-2013-2595', 'CVE-2013-2597', 'CVE-2013-2598', 'CVE-2013-2599', 'CVE-2013-6124']",2022-03-20T04:55Z
7,cpe:2.3:o:codeaurora:android-msm:3.2.57:*:*:*:*:*:*:*,codeaurora android-msm 3.2.57,"['CVE-2013-2595', 'CVE-2013-2597', 'CVE-2013-2598', 'CVE-2013-2599', 'CVE-2013-6124']",2022-03-20T04:55Z
8,cpe:2.3:o:codeaurora:android-msm:3.2.58:*:*:*:*:*:*:*,codeaurora android-msm 3.2.58,"['CVE-2013-2595', 'CVE-2013-2597', 'CVE-2013-2598', 'CVE-2013-2599', 'CVE-2013-6124']",2022-03-20T04:55Z
9,cpe:2.3:o:codeaurora:android-msm:3.2.59:*:*:*:*:*:*:*,codeaurora android-msm 3.2.59,"['CVE-2013-2595', 'CVE-2013-2597', 'CVE-2013-2598', 'CVE-2013-2599', 'CVE-2013-6124']",2022-03-20T04:55Z
