,cpe23Uri,titles,vulnerabilities,feedTimestamp
0,cpe:2.3:a:ceph:ceph-ansible:3.2.0:rc6:*:*:*:*:*:*,Ceph ceph-ansible 3.2.0 Release Candidate 6,['CVE-2020-1716'],2022-03-19T16:06Z
1,cpe:2.3:a:ceph:ceph-ansible:3.2.0:rc7:*:*:*:*:*:*,Ceph ceph-ansible 3.2.0 Release Candidate 7,['CVE-2020-1716'],2022-03-19T16:06Z
2,cpe:2.3:a:ceph:ceph-ansible:3.2.0:rc8:*:*:*:*:*:*,Ceph ceph-ansible 3.2.0 Release Candidate 8,['CVE-2020-1716'],2022-03-19T16:06Z
3,cpe:2.3:a:ceph:ceph-ansible:3.2.1:*:*:*:*:*:*:*,Ceph ceph-ansible 3.2.1,['CVE-2020-1716'],2022-03-19T16:06Z
4,cpe:2.3:a:ceph:ceph-ansible:3.2.2:*:*:*:*:*:*:*,Ceph ceph-ansible 3.2.2,['CVE-2020-1716'],2022-03-19T16:06Z
5,cpe:2.3:a:ceph:ceph-ansible:3.2.3:*:*:*:*:*:*:*,Ceph ceph-ansible 3.2.3,['CVE-2020-1716'],2022-03-19T16:06Z
6,cpe:2.3:a:ceph:ceph-ansible:3.2.4:*:*:*:*:*:*:*,Ceph ceph-ansible 3.2.4,['CVE-2020-1716'],2022-03-19T16:06Z
7,cpe:2.3:a:ceph:ceph-ansible:3.2.5:*:*:*:*:*:*:*,Ceph ceph-ansible 3.2.5,['CVE-2020-1716'],2022-03-19T16:06Z
8,cpe:2.3:a:ceph:ceph-ansible:3.2.6:*:*:*:*:*:*:*,Ceph ceph-ansible 3.2.6,['CVE-2020-1716'],2022-03-19T16:06Z
9,cpe:2.3:a:ceph:ceph-ansible:3.2.7:*:*:*:*:*:*:*,Ceph ceph-ansible 3.2.7,['CVE-2020-1716'],2022-03-19T16:06Z
