,cpe23Uri,titles,vulnerabilities,feedTimestamp
0,cpe:2.3:a:authelia:authelia:3.3.14:*:*:*:*:*:*:*,Authelia 3.3.14,['CVE-2021-29456'],2022-03-19T03:22Z
1,cpe:2.3:a:authelia:authelia:3.3.15:*:*:*:*:*:*:*,Authelia 3.3.15,['CVE-2021-29456'],2022-03-19T03:22Z
2,cpe:2.3:a:authelia:authelia:3.3.16:*:*:*:*:*:*:*,Authelia 3.3.16,['CVE-2021-29456'],2022-03-19T03:22Z
3,cpe:2.3:a:authelia:authelia:3.3.17:*:*:*:*:*:*:*,Authelia 3.3.17,['CVE-2021-29456'],2022-03-19T03:22Z
4,cpe:2.3:a:authelia:authelia:3.3.18:*:*:*:*:*:*:*,Authelia 3.3.18,['CVE-2021-29456'],2022-03-19T03:22Z
5,cpe:2.3:a:authelia:authelia:3.3.19:*:*:*:*:*:*:*,Authelia 3.3.19,['CVE-2021-29456'],2022-03-19T03:22Z
6,cpe:2.3:a:authelia:authelia:3.4.0:*:*:*:*:*:*:*,Authelia 3.4.0,['CVE-2021-29456'],2022-03-19T03:22Z
7,cpe:2.3:a:authelia:authelia:3.4.1:*:*:*:*:*:*:*,Authelia 3.4.1,['CVE-2021-29456'],2022-03-19T03:22Z
8,cpe:2.3:a:authelia:authelia:3.4.2:*:*:*:*:*:*:*,Authelia 3.4.2,['CVE-2021-29456'],2022-03-19T03:22Z
9,cpe:2.3:a:authelia:authelia:3.5.0:*:*:*:*:*:*:*,Authelia 3.5.0,['CVE-2021-29456'],2022-03-19T03:22Z
