,cpe23Uri,titles,vulnerabilities,feedTimestamp
0,cpe:2.3:a:amazon:aws_sdk_for_javascipt:2.407.0:*:*:*:*:node.js:*:*,Amazon AWS SDK for JavaScript 2.407.0 for Node.js,['CVE-2020-28472'],2022-03-18T15:36Z
1,cpe:2.3:a:amazon:aws_sdk_for_javascipt:2.408.0:*:*:*:*:node.js:*:*,Amazon AWS SDK for JavaScript 2.408.0 for Node.js,['CVE-2020-28472'],2022-03-18T15:36Z
2,cpe:2.3:a:amazon:aws_sdk_for_javascipt:2.409.0:*:*:*:*:node.js:*:*,Amazon AWS SDK for JavaScript 2.409.0 for Node.js,['CVE-2020-28472'],2022-03-18T15:36Z
3,cpe:2.3:a:amazon:aws_sdk_for_javascipt:2.410.0:*:*:*:*:node.js:*:*,Amazon AWS SDK for JavaScript 2.410.0 for Node.js,['CVE-2020-28472'],2022-03-18T15:36Z
4,cpe:2.3:a:amazon:aws_sdk_for_javascipt:2.411.0:*:*:*:*:node.js:*:*,Amazon AWS SDK for JavaScript 2.411.0 for Node.js,['CVE-2020-28472'],2022-03-18T15:36Z
5,cpe:2.3:a:amazon:aws_sdk_for_javascipt:2.412.0:*:*:*:*:node.js:*:*,Amazon AWS SDK for JavaScript 2.412.0 for Node.js,['CVE-2020-28472'],2022-03-18T15:36Z
6,cpe:2.3:a:amazon:aws_sdk_for_javascipt:2.413.0:*:*:*:*:node.js:*:*,Amazon AWS SDK for JavaScript 2.413.0 for Node.js,['CVE-2020-28472'],2022-03-18T15:36Z
7,cpe:2.3:a:amazon:aws_sdk_for_javascipt:2.414.0:*:*:*:*:node.js:*:*,Amazon AWS SDK for JavaScript 2.414.0 for Node.js,['CVE-2020-28472'],2022-03-18T15:36Z
8,cpe:2.3:a:amazon:aws_sdk_for_javascipt:2.415.0:*:*:*:*:node.js:*:*,Amazon AWS SDK for JavaScript 2.415.0 for Node.js,['CVE-2020-28472'],2022-03-18T15:36Z
9,cpe:2.3:a:amazon:aws_sdk_for_javascipt:2.416.0:*:*:*:*:node.js:*:*,Amazon AWS SDK for JavaScript 2.416.0 for Node.js,['CVE-2020-28472'],2022-03-18T15:36Z
