,cpe23Uri,titles,vulnerabilities,feedTimestamp
0,cpe:2.3:a:cisco:anyconnect_secure_mobility_client:4.2.06014:*:*:*:*:*:*:*,Cisco AnyConnect Secure Mobility Client 4.2.06014,"['CVE-2017-3813', 'CVE-2017-6638', 'CVE-2018-0100', 'CVE-2021-1519', 'CVE-2021-34788']",2022-03-19T18:18Z
1,cpe:2.3:a:cisco:anyconnect_secure_mobility_client:4.3.0:*:*:*:*:*:*:*,Cisco AnyConnect Secure Mobility Client 4.3.0,"['CVE-2016-6369', 'CVE-2016-9192', 'CVE-2017-6638', 'CVE-2018-0100', 'CVE-2021-1519', 'CVE-2021-34788']",2022-03-19T18:18Z
2,cpe:2.3:a:cisco:anyconnect_secure_mobility_client:4.3.00748:*:*:*:*:*:*:*,Cisco AnyConnect Secure Mobility Client 4.3.00748,"['CVE-2016-6369', 'CVE-2016-9192', 'CVE-2017-3813', 'CVE-2017-6638', 'CVE-2018-0100', 'CVE-2021-1519', 'CVE-2021-34788']",2022-03-19T18:18Z
3,cpe:2.3:a:cisco:anyconnect_secure_mobility_client:4.3.01095:*:*:*:*:*:*:*,Cisco AnyConnect Secure Mobility Client 4.3.01095,"['CVE-2016-6369', 'CVE-2016-9192', 'CVE-2017-3813', 'CVE-2017-6638', 'CVE-2018-0100', 'CVE-2021-1519', 'CVE-2021-34788']",2022-03-19T18:18Z
4,cpe:2.3:a:cisco:anyconnect_secure_mobility_client:4.3.02039:*:*:*:*:*:*:*,Cisco AnyConnect Secure Mobility Client 4.3.02039,"['CVE-2017-3813', 'CVE-2017-6638', 'CVE-2018-0100', 'CVE-2021-1519', 'CVE-2021-34788']",2022-03-19T18:18Z
5,cpe:2.3:a:cisco:anyconnect_secure_mobility_client:4.3.03086:*:*:*:*:*:*:*,Cisco AnyConnect Secure Mobility Client 4.3.03086,"['CVE-2017-3813', 'CVE-2017-6638', 'CVE-2018-0100', 'CVE-2021-1519', 'CVE-2021-34788']",2022-03-19T18:18Z
6,cpe:2.3:a:cisco:anyconnect_secure_mobility_client:4.3.04027:*:*:*:*:*:*:*,Cisco AnyConnect Secure Mobility Client 4.3.04027,"['CVE-2017-3813', 'CVE-2017-6638', 'CVE-2018-0100', 'CVE-2021-1519', 'CVE-2021-34788']",2022-03-19T18:18Z
7,cpe:2.3:a:cisco:anyconnect_secure_mobility_client:4.4\(4027\):*:*:*:*:*:*:*,Cisco AnyConnect Secure Mobility Client 4.4(4027),"['CVE-2017-6638', 'CVE-2017-6788', 'CVE-2018-0100', 'CVE-2021-1519', 'CVE-2021-34788']",2022-03-19T18:18Z
8,cpe:2.3:a:cisco:anyconnect_secure_mobility_client:4.4.00243:*:*:*:*:*:*:*,Cisco AnyConnect Secure Mobility Client 4.4.00243,"['CVE-2017-6638', 'CVE-2018-0100', 'CVE-2021-1519', 'CVE-2021-34788']",2022-03-19T18:18Z
9,cpe:2.3:a:cisco:anyconnect_secure_mobility_client:4.5\(58\):*:*:*:*:*:*:*,Cisco AnyConnect Secure Mobility Client 4.5(58),"['CVE-2017-6788', 'CVE-2018-0100', 'CVE-2018-0373', 'CVE-2021-1519', 'CVE-2021-34788']",2022-03-19T18:18Z
