,cpe23Uri,titles,vulnerabilities,feedTimestamp
0,cpe:2.3:a:atom-node-module-installer_project:atom-node-module-installer:0.6.0:*:*:*:*:node.js:*:*,atom-node-module-installer Project atom-node-module-installer 0.6.0 for Node.js,['CVE-2016-10620'],2022-03-19T02:23Z
1,cpe:2.3:a:atom-node-module-installer_project:atom-node-module-installer:0.7.0:*:*:*:*:node.js:*:*,atom-node-module-installer Project atom-node-module-installer 0.7.0 for Node.js,['CVE-2016-10620'],2022-03-19T02:23Z
2,cpe:2.3:a:atom-node-module-installer_project:atom-node-module-installer:0.8.0:*:*:*:*:node.js:*:*,atom-node-module-installer Project atom-node-module-installer 0.8.0 for Node.js,['CVE-2016-10620'],2022-03-19T02:23Z
3,cpe:2.3:a:atom-node-module-installer_project:atom-node-module-installer:0.9.0:*:*:*:*:node.js:*:*,atom-node-module-installer Project atom-node-module-installer 0.9.0 for Node.js,['CVE-2016-10620'],2022-03-19T02:23Z
4,cpe:2.3:a:atomtech:smart_life:-:*:*:*:*:android:*:*,ATOM tech Smart Life for Android,['CVE-2021-20732'],2022-03-19T02:23Z
5,cpe:2.3:a:atomtech:smart_life:-:*:*:*:*:iphone_os:*:*,ATOM tech Smart Life for iPhone OS,['CVE-2021-20732'],2022-03-19T02:23Z
6,cpe:2.3:a:atomtech:smart_life:1.8.1:*:*:*:*:android:*:*,ATOM tech Smart Life 1.8.1 for Android,[''],2022-03-19T02:23Z
7,cpe:2.3:a:atomtech:smart_life:1.8.2:*:*:*:*:iphone_os:*:*,ATOM tech Smart Life 1.8.2 for iPhone OS,[''],2022-03-19T02:23Z
8,cpe:2.3:a:atomx:atomxcms_2:-:*:*:*:*:*:*:*,Atomx AtomXCMS 2 -,['CVE-2020-26649'],2022-03-19T02:23Z
9,cpe:2.3:a:atop_project:atop:-:*:*:*:*:*:*:*,Atop Project Atop,['CVE-2011-3618'],2022-03-19T02:23Z
