,cpe23Uri,titles,vulnerabilities,feedTimestamp
0,cpe:2.3:a:arqbackup:arq:2.4:*:*:*:*:macos:*:*,Arq Backup Arq 2.4 for macOS,['CVE-2017-15357'],2022-03-18T23:15Z
1,[0],[0],[0],[0]
2,cpe:2.3:a:arqbackup:arq:2.4.1:*:*:*:*:macos:*:*,Arq Backup Arq 2.4.1 for macOS,['CVE-2017-15357'],2022-03-18T23:15Z
3,[0],[0],[0],[0]
4,cpe:2.3:a:arqbackup:arq:2.4.2:*:*:*:*:macos:*:*,Arq Backup Arq 2.4.2 for macOS,['CVE-2017-15357'],2022-03-18T23:15Z
5,[0],[0],[0],[0]
6,cpe:2.3:a:arqbackup:arq:2.4.3:*:*:*:*:macos:*:*,Arq Backup Arq 2.4.3 for macOS,['CVE-2017-15357'],2022-03-18T23:15Z
7,[0],[0],[0],[0]
8,cpe:2.3:a:arqbackup:arq:2.5:*:*:*:*:macos:*:*,Arq Backup Arq 2.5 for macOS,['CVE-2017-15357'],2022-03-18T23:15Z
9,[0],[0],[0],[0]
