,cpe23Uri,titles,vulnerabilities,feedTimestamp
0,cpe:2.3:o:cisco:meraki_mx_14_firmware:14.25:*:*:*:*:*:*:*,Cisco Meraki MX 14 Firmware 14.25,[''],2022-03-19T22:55Z
1,cpe:2.3:o:cisco:meraki_mx_15_firmware:15.7:*:*:*:*:*:*:*,Cisco Meraki MX 15 Firmware 15.7,[''],2022-03-19T22:55Z
2,cpe:2.3:a:cisco:meraki_mx_firmware:2014-09-24:*:*:*:*:*:*:*,Cisco Meraki MX Firmware 2014-09-24,"['CVE-2014-7993', 'CVE-2014-7994', 'CVE-2014-7995', 'CVE-2014-7999']",2022-03-19T22:55Z
3,cpe:2.3:h:cisco:meraki_mx100:-:*:*:*:*:*:*:*,Cisco Meraki MX100,['CVE-2021-1224'],2022-03-19T22:55Z
4,cpe:2.3:o:cisco:meraki_mx100_firmware:-:*:*:*:*:*:*:*,Cisco Meraki MX100 Firmware,['CVE-2021-1224'],2022-03-19T22:55Z
5,cpe:2.3:h:cisco:meraki_mx250:-:*:*:*:*:*:*:*,Cisco Meraki MX250,['CVE-2021-1224'],2022-03-19T22:55Z
6,cpe:2.3:o:cisco:meraki_mx250_firmware:-:*:*:*:*:*:*:*,Cisco Meraki MX250 Firmware,['CVE-2021-1224'],2022-03-19T22:55Z
7,cpe:2.3:h:cisco:meraki_mx450:-:*:*:*:*:*:*:*,Cisco Meraki MX450,['CVE-2021-1224'],2022-03-19T22:55Z
8,cpe:2.3:o:cisco:meraki_mx450_firmware:-:*:*:*:*:*:*:*,Cisco Meraki MX450 Firmware,['CVE-2021-1224'],2022-03-19T22:55Z
9,cpe:2.3:h:cisco:meraki_mx64:-:*:*:*:*:*:*:*,Cisco Meraki MX64,['CVE-2021-1224'],2022-03-19T22:55Z
