,cpe23Uri,titles,vulnerabilities,feedTimestamp
0,cpe:2.3:a:10web:form_maker:1.13.16:*:*:*:*:wordpress:*:*,TenWeb Form Maker 1.13.16 for WordPress,['CVE-2021-24526'],2022-03-18T09:32Z
1,cpe:2.3:a:10web:form_maker:1.13.17:*:*:*:*:wordpress:*:*,TenWeb Form Maker 1.13.17 for WordPress,['CVE-2021-24526'],2022-03-18T09:32Z
2,cpe:2.3:a:10web:form_maker:1.13.18:*:*:*:*:wordpress:*:*,TenWeb Form Maker 1.13.18 for WordPress,['CVE-2021-24526'],2022-03-18T09:32Z
3,cpe:2.3:a:10web:form_maker:1.13.19:*:*:*:*:wordpress:*:*,TenWeb Form Maker 1.13.19 for WordPress,['CVE-2021-24526'],2022-03-18T09:32Z
4,cpe:2.3:a:10web:form_maker:1.13.20:*:*:*:*:wordpress:*:*,TenWeb Form Maker 1.13.20 for WordPress,['CVE-2021-24526'],2022-03-18T09:32Z
5,cpe:2.3:a:10web:form_maker:1.13.21:*:*:*:*:wordpress:*:*,TenWeb Form Maker 1.13.21 for WordPress,['CVE-2021-24526'],2022-03-18T09:32Z
6,cpe:2.3:a:10web:form_maker:1.13.22:*:*:*:*:wordpress:*:*,TenWeb Form Maker 1.13.22 for WordPress,['CVE-2021-24526'],2022-03-18T09:32Z
7,cpe:2.3:a:10web:form_maker:1.13.23:*:*:*:*:wordpress:*:*,TenWeb Form Maker 1.13.23 for WordPress,['CVE-2021-24526'],2022-03-18T09:32Z
8,cpe:2.3:a:10web:form_maker:1.13.24:*:*:*:*:wordpress:*:*,TenWeb Form Maker 1.13.24 for WordPress,['CVE-2021-24526'],2022-03-18T09:32Z
9,cpe:2.3:a:10web:form_maker:1.13.25:*:*:*:*:wordpress:*:*,TenWeb Form Maker 1.13.25 for WordPress,['CVE-2021-24526'],2022-03-18T09:33Z
