,cpe23Uri,titles,vulnerabilities,feedTimestamp
0,cpe:2.3:a:hazelcast:hazelcast:3.4.8:*:*:*:enterprise:*:*:*,Hazelcast 3.4.8 Enterprise Edition,['CVE-2016-10750'],2022-03-21T10:19Z
1,cpe:2.3:a:hazelcast:hazelcast:3.5:*:*:*:*:*:*:*,Hazelcast 3.5,['CVE-2016-10750'],2022-03-21T10:19Z
2,cpe:2.3:a:hazelcast:hazelcast:3.5:*:*:*:enterprise:*:*:*,Hazelcast 3.5 Enterprise Edition,['CVE-2016-10750'],2022-03-21T10:19Z
3,cpe:2.3:a:hazelcast:hazelcast:3.5.1:*:*:*:*:*:*:*,Hazelcast 3.5.1,['CVE-2016-10750'],2022-03-21T10:20Z
4,cpe:2.3:a:hazelcast:hazelcast:3.5.1:*:*:*:enterprise:*:*:*,Hazelcast 3.5.1 Enterprise Edition,['CVE-2016-10750'],2022-03-21T10:19Z
5,cpe:2.3:a:hazelcast:hazelcast:3.5.2:*:*:*:*:*:*:*,Hazelcast 3.5.2,['CVE-2016-10750'],2022-03-21T10:19Z
6,cpe:2.3:a:hazelcast:hazelcast:3.5.2:*:*:*:enterprise:*:*:*,Hazelcast 3.5.2 Enterprise Edition,['CVE-2016-10750'],2022-03-21T10:20Z
7,cpe:2.3:a:hazelcast:hazelcast:3.5.3:*:*:*:*:*:*:*,Hazelcast 3.5.3,['CVE-2016-10750'],2022-03-21T10:20Z
8,cpe:2.3:a:hazelcast:hazelcast:3.5.3:*:*:*:enterprise:*:*:*,Hazelcast 3.5.3 Enterprise Edition,['CVE-2016-10750'],2022-03-21T10:20Z
9,cpe:2.3:a:hazelcast:hazelcast:3.5.4:*:*:*:*:*:*:*,Hazelcast 3.5.4,['CVE-2016-10750'],2022-03-21T10:20Z
