,cpe23Uri,titles,vulnerabilities,feedTimestamp
0,cpe:2.3:a:heimdal_project:heimdal:0.6.4:*:*:*:*:*:*:*,Heimdal Project Heimdal 0.6.4,"['CVE-2011-4862', 'CVE-2017-11103', 'CVE-2017-17439', 'CVE-2017-6594', 'CVE-2019-12098']",2022-03-21T10:34Z
1,cpe:2.3:a:heimdal_project:heimdal:0.6.5:*:*:*:*:*:*:*,Heimdal Project Heimdal 0.6.5,"['CVE-2011-4862', 'CVE-2017-11103', 'CVE-2017-17439', 'CVE-2017-6594', 'CVE-2019-12098']",2022-03-21T10:34Z
2,cpe:2.3:a:heimdal_project:heimdal:0.6.6:*:*:*:*:*:*:*,Heimdal Project Heimdal 0.6.6,"['CVE-2011-4862', 'CVE-2017-11103', 'CVE-2017-17439', 'CVE-2017-6594', 'CVE-2019-12098']",2022-03-21T10:34Z
3,cpe:2.3:a:heimdal_project:heimdal:0.7:*:*:*:*:*:*:*,Heimdal Project Heimdal 0.7,"['CVE-2011-4862', 'CVE-2017-11103', 'CVE-2017-17439', 'CVE-2017-6594', 'CVE-2019-12098']",2022-03-21T10:34Z
4,cpe:2.3:a:heimdal_project:heimdal:0.7.1:*:*:*:*:*:*:*,Heimdal Project Heimdal 0.7.1,"['CVE-2011-4862', 'CVE-2017-11103', 'CVE-2017-17439', 'CVE-2017-6594', 'CVE-2019-12098']",2022-03-21T10:34Z
5,cpe:2.3:a:heimdal_project:heimdal:0.7.2:*:*:*:*:*:*:*,Heimdal Project Heimdal 0.7.2,"['CVE-2011-4862', 'CVE-2017-11103', 'CVE-2017-17439', 'CVE-2017-6594', 'CVE-2019-12098']",2022-03-21T10:34Z
6,cpe:2.3:a:heimdal_project:heimdal:0.8:*:*:*:*:*:*:*,Heimdal Project Heimdal 0.8,"['CVE-2011-4862', 'CVE-2017-11103', 'CVE-2017-17439', 'CVE-2017-6594', 'CVE-2018-16860', 'CVE-2019-12098']",2022-03-21T10:34Z
7,cpe:2.3:a:heimdal_project:heimdal:0.8.1:*:*:*:*:*:*:*,Heimdal Project Heimdal 0.8.1,"['CVE-2011-4862', 'CVE-2017-11103', 'CVE-2017-17439', 'CVE-2017-6594', 'CVE-2018-16860', 'CVE-2019-12098']",2022-03-21T10:34Z
8,cpe:2.3:a:heimdal_project:heimdal:0.9:rc1:*:*:*:*:*:*,Heimdal Project Heimdal 0.9 Release Candidate 1,"['CVE-2011-4862', 'CVE-2017-11103', 'CVE-2017-17439', 'CVE-2017-6594', 'CVE-2018-16860', 'CVE-2019-12098']",2022-03-21T10:34Z
9,cpe:2.3:a:heimdal_project:heimdal:1.0.0:*:*:*:*:*:*:*,Heimdal Project Heimdal 1.0.0,"['CVE-2011-4862', 'CVE-2017-11103', 'CVE-2017-17439', 'CVE-2017-6594', 'CVE-2018-16860', 'CVE-2019-12098']",2022-03-21T10:34Z
