,cpe23Uri,titles,vulnerabilities,feedTimestamp
0,cpe:2.3:o:dell:inspiron_11_2-in-1_3158_firmware:1.25.0:*:*:*:*:*:*:*,Dell Inspiron 11 2-in-1 3158 Firmware 1.25.0,[''],2022-03-20T12:33Z
1,cpe:2.3:h:dell:inspiron_13_2-in-1_5368:-:*:*:*:*:*:*:*,Dell Inspiron 13 2-in-1 5368,['CVE-2020-5362'],2022-03-20T12:33Z
2,cpe:2.3:o:dell:inspiron_13_2-in-1_5368_firmware:1.22.0:*:*:*:*:*:*:*,Dell Inspiron 13 2-in-1 5368 Firmware 1.22.0,[''],2022-03-20T12:33Z
3,cpe:2.3:h:dell:inspiron_13_2-in-1_5378:-:*:*:*:*:*:*:*,Dell Inspiron 13 2-in-1 5378,['CVE-2020-5362'],2022-03-20T12:33Z
4,cpe:2.3:o:dell:inspiron_13_2-in-1_5378_firmware:1.30.0:*:*:*:*:*:*:*,Dell Inspiron 13 2-in-1 5378 Firmware 1.30.0,[''],2022-03-20T12:33Z
5,cpe:2.3:h:dell:inspiron_13_2-in-1_5379:-:*:*:*:*:*:*:*,Dell Inspiron 13 2-in-1 5379,['CVE-2020-5362'],2022-03-20T12:33Z
6,cpe:2.3:o:dell:inspiron_13_2-in-1_5379_firmware:1.14.0:*:*:*:*:*:*:*,Dell Inspiron 13 2-in-1 5379 Firmware 1.14.0,[''],2022-03-20T12:33Z
7,cpe:2.3:h:dell:inspiron_13_2-in-1_7353:-:*:*:*:*:*:*:*,Dell Inspiron 13 2-in-1 7353,['CVE-2020-5362'],2022-03-20T12:33Z
8,cpe:2.3:o:dell:inspiron_13_2-in-1_7353_firmware:1.25.0:*:*:*:*:*:*:*,Dell Inspiron 13 2-in-1 7353 Firmware 1.25.0,[''],2022-03-20T12:33Z
9,cpe:2.3:h:dell:inspiron_13_2-in-1_7359:-:*:*:*:*:*:*:*,Dell Inspiron 13 2-in-1 7359,['CVE-2020-5362'],2022-03-20T12:33Z
