,cpe23Uri,titles,vulnerabilities,feedTimestamp
0,cpe:2.3:a:convos:convos:5.21:*:*:*:*:*:*:*,Convos 5.21,"['CVE-2021-42584', 'CVE-2022-21649']",2022-03-20T07:55Z
1,cpe:2.3:a:convos:convos:5.22:*:*:*:*:*:*:*,Convos 5.22,"['CVE-2021-42584', 'CVE-2022-21649']",2022-03-20T07:55Z
2,cpe:2.3:a:convos:convos:5.23:*:*:*:*:*:*:*,Convos 5.23,"['CVE-2021-42584', 'CVE-2022-21649']",2022-03-20T07:55Z
3,cpe:2.3:a:convos:convos:5.24:*:*:*:*:*:*:*,Convos 5.24,"['CVE-2021-42584', 'CVE-2022-21649']",2022-03-20T07:55Z
4,cpe:2.3:a:convos:convos:5.25:*:*:*:*:*:*:*,Convos 5.25,"['CVE-2021-42584', 'CVE-2022-21649']",2022-03-20T07:55Z
5,cpe:2.3:a:convos:convos:5.26:*:*:*:*:*:*:*,Convos 5.26,"['CVE-2021-42584', 'CVE-2022-21649']",2022-03-20T07:55Z
6,cpe:2.3:a:convos:convos:5.27:*:*:*:*:*:*:*,Convos 5.27,"['CVE-2021-42584', 'CVE-2022-21649']",2022-03-20T07:55Z
7,cpe:2.3:a:convos:convos:5.28:*:*:*:*:*:*:*,Convos 5.28,"['CVE-2021-42584', 'CVE-2022-21649']",2022-03-20T07:56Z
8,cpe:2.3:a:convos:convos:5.29:*:*:*:*:*:*:*,Convos 5.29,"['CVE-2021-42584', 'CVE-2022-21649']",2022-03-20T07:56Z
9,cpe:2.3:a:convos:convos:5.30:*:*:*:*:*:*:*,Convos 5.30,"['CVE-2021-42584', 'CVE-2022-21649']",2022-03-20T07:56Z
