,cpe23Uri,titles,vulnerabilities,feedTimestamp
0,[0],[0],[0],[0]
1,cpe:2.3:o:bluecoat:proxysg:5.3:*:*:*:*:*:*:*,BlueCoast ProxySG 5.3,['CVE-2013-5959'],2022-03-19T08:51Z
2,cpe:2.3:o:bluecoat:proxysg:6.2.16.4:*:*:*:*:*:*:*,Blue Coat Systems ProxySG 6.2.16.4,[''],2022-03-19T08:51Z
3,cpe:2.3:a:bluecoat:proxysg:6.5:*:*:*:*:*:*:*,Blue Coat ProxySG 6.5,"['CVE-2015-8597', 'CVE-2016-6594']",2022-03-19T08:51Z
4,cpe:2.3:o:bluecoat:proxysg:6.5.7.0:*:*:*:*:*:*:*,Blue Coat Systems ProxySG 6.5.7.0,[''],2022-03-19T08:51Z
5,cpe:2.3:a:bluecoat:proxysg:6.5.8.7:*:*:*:*:*:*:*,Blue Coat ProxySG 6.5.8.7,['CVE-2015-8597'],2022-03-19T08:51Z
6,cpe:2.3:a:bluecoat:proxysg:6.6:*:*:*:*:*:*:*,Blue Coat ProxySG 6.6,['CVE-2016-6594'],2022-03-19T08:51Z
7,cpe:2.3:o:bluecoat:proxysg:6.6.2.0:*:*:*:*:*:*:*,Blue Coat Systems ProxySG 6.6.2.0,[''],2022-03-19T08:51Z
8,cpe:2.3:h:bluecoat:proxysg_sg210-10:-:-:acceleration:*:*:*:*:*,Blue Coat Systems SG210-10 (210 series) Acceleration Edition,"['CVE-2009-1211', 'CVE-2010-5189', 'CVE-2010-5190', 'CVE-2010-5192']",2022-03-19T08:51Z
9,cpe:2.3:h:bluecoat:proxysg_sg210-10:-:-:full_proxy:*:*:*:*:*,Blue Coat Systems SG210-10 (210 series) Full Proxy Edition,"['CVE-2009-1211', 'CVE-2010-5189', 'CVE-2010-5190', 'CVE-2010-5192']",2022-03-19T08:51Z
