,cpe23Uri,titles,vulnerabilities,feedTimestamp
0,cpe:2.3:o:dlink:dap-2610_firmware:2.01_k2he:*:*:*:*:*:*:*,D-Link DAP-2610 Firmware 2.01_K2HE,['CVE-2020-8862'],2022-03-20T15:39Z
1,cpe:2.3:o:dlink:dap-2610_firmware:2.01rc067:*:*:*:*:*:*:*,D-Link DAP-2610 Firmware 2.01RC067,['CVE-2020-8862'],2022-03-20T15:39Z
2,cpe:2.3:h:dlink:dap-2660:-:*:*:*:*:*:*:*,D-Link DAP-2660,"['CVE-2021-28838', 'CVE-2021-28839', 'CVE-2021-28840']",2022-03-20T15:39Z
3,cpe:2.3:o:dlink:dap-2660_firmware:-:*:*:*:*:*:*:*,D-Link DAP-2660 FIRMWARE,['CVE-2021-28838'],2022-03-20T15:39Z
4,cpe:2.3:o:dlink:dap-2660_firmware:1.13.rc074:*:*:*:*:*:*:*,D-Link DAP-2660 FIRMWARE 1.13.RC074,"['CVE-2021-28838', 'CVE-2021-28839', 'CVE-2021-28840']",2022-03-20T15:39Z
5,cpe:2.3:o:dlink:dap-2660_firmware:1.15rc131b:*:*:*:*:*:*:*,D-Link DAP-2660 FIRMWARE 1.15RC131B,['CVE-2021-28838'],2022-03-20T15:39Z
6,cpe:2.3:h:dlink:dap-2690:-:*:*:*:*:*:*:*,D-Link DAP-2690,"['CVE-2021-28838', 'CVE-2021-28839', 'CVE-2021-28840']",2022-03-20T15:40Z
7,cpe:2.3:o:dlink:dap-2690_firmware:-:*:*:*:*:*:*:*,D-Link DAP-2690 FIRMWARE,['CVE-2021-28838'],2022-03-20T15:39Z
8,cpe:2.3:o:dlink:dap-2690_firmware:3.16.rc100:*:*:*:*:*:*:*,D-Link DAP-2690 FIRMWARE 3.16.RC100,"['CVE-2021-28838', 'CVE-2021-28839', 'CVE-2021-28840']",2022-03-20T15:40Z
9,cpe:2.3:o:dlink:dap-2690_firmware:3.20rc115:beta:*:*:*:*:*:*,D-Link DAP-2690 FIRMWARE 3.20RC115 Beta,['CVE-2021-28838'],2022-03-20T15:40Z
