,cpe23Uri,titles,vulnerabilities,feedTimestamp
0,cpe:2.3:a:heateor:sassy_social_share:3.3.11:*:*:*:*:wordpress:*:*,Heateor Sassy Social Share 3.3.11 for WordPress,[''],2022-03-21T10:33Z
1,cpe:2.3:a:heateor:sassy_social_share:3.3.12:*:*:*:*:wordpress:*:*,Heateor Sassy Social Share 3.3.12 for WordPress,[''],2022-03-21T10:33Z
2,cpe:2.3:a:heateor:sassy_social_share:3.3.13:*:*:*:*:wordpress:*:*,Heateor Sassy Social Share 3.3.13 for WordPress,[''],2022-03-21T10:33Z
3,cpe:2.3:a:heateor:sassy_social_share:3.3.14:*:*:*:*:wordpress:*:*,Heateor Sassy Social Share 3.3.14 for WordPress,[''],2022-03-21T10:33Z
4,cpe:2.3:a:heateor:sassy_social_share:3.3.15:*:*:*:*:wordpress:*:*,Heateor Sassy Social Share 3.3.15 for WordPress,[''],2022-03-21T10:33Z
5,cpe:2.3:a:heateor:sassy_social_share:3.3.16:*:*:*:*:wordpress:*:*,Heateor Sassy Social Share 3.3.16 for WordPress,[''],2022-03-21T10:33Z
6,cpe:2.3:a:heateor:sassy_social_share:3.3.17:*:*:*:*:wordpress:*:*,Heateor Sassy Social Share 3.3.17 for WordPress,[''],2022-03-21T10:33Z
7,cpe:2.3:a:heateor:sassy_social_share:3.3.18:*:*:*:*:wordpress:*:*,Heateor Sassy Social Share 3.3.18 for WordPress,[''],2022-03-21T10:33Z
8,cpe:2.3:a:heateor:sassy_social_share:3.3.19:*:*:*:*:wordpress:*:*,Heateor Sassy Social Share 3.3.19 for WordPress,[''],2022-03-21T10:33Z
9,cpe:2.3:a:heateor:sassy_social_share:3.3.20:*:*:*:*:wordpress:*:*,Heateor Sassy Social Share 3.3.20 for WordPress,[''],2022-03-21T10:33Z
