,cpe23Uri,titles,vulnerabilities,feedTimestamp
0,cpe:2.3:o:citrix:netscaler_gateway_firmware:12.0.59.8:*:*:*:*:*:*:*,Citrix Netscaler Gateway Firmware 12.0.59.8,[''],2022-03-20T01:33Z
1,cpe:2.3:o:citrix:netscaler_gateway_firmware:12.1:*:*:*:*:*:*:*,Citrix NetScaler Gateway Firmware 12.1,"['CVE-2019-18225', 'CVE-2019-19781', 'CVE-2019-6485', 'CVE-2020-8190', 'CVE-2020-8191', 'CVE-2020-8193', 'CVE-2020-8194', 'CVE-2020-8195', 'CVE-2020-8196', 'CVE-2020-8197', 'CVE-2020-8198']",2022-03-20T01:33Z
2,cpe:2.3:o:citrix:netscaler_gateway_firmware:12.1-57.18:*:*:*:*:*:*:*,Citrix NetScaler Gateway Firmware 12.1-57.18,[''],2022-03-20T01:33Z
3,cpe:2.3:o:citrix:netscaler_gateway_firmware:12.1.0:*:*:*:*:*:*:*,Citrix Netscaler Gateway Firmware 12.1.0,"['CVE-2018-18517', 'CVE-2019-12044']",2022-03-20T01:33Z
4,cpe:2.3:o:citrix:netscaler_gateway_firmware:12.1.49.1:*:*:*:*:*:*:*,Citrix Netscaler Gateway Firmware 12.1.49.1,['CVE-2019-12044'],2022-03-20T01:33Z
5,cpe:2.3:o:citrix:netscaler_gateway_firmware:12.1.49.23:*:*:*:*:*:*:*,Citrix Netscaler Gateway Firmware 12.1.49.23,[''],2022-03-20T01:33Z
6,cpe:2.3:a:citrix:netscaler_sd-wan:-:*:*:*:*:*:*:*,Citrix NetScaler SD-WAN,['CVE-2017-6316'],2022-03-20T01:33Z
7,cpe:2.3:a:citrix:netscaler_sd-wan:7.4.6:*:*:*:*:*:*:*,Citrix NetScaler SD-WAN 7.4.6,['CVE-2017-6316'],2022-03-20T01:33Z
8,cpe:2.3:a:citrix:netscaler_sd-wan:9.0.0:*:*:*:*:*:*:*,Citrix NetScaler SD-WAN 9.0.0,"['CVE-2017-6316', 'CVE-2019-11550']",2022-03-20T01:33Z
9,cpe:2.3:a:citrix:netscaler_sd-wan:9.0.1:*:*:*:*:*:*:*,Citrix NetScaler SD-WAN 9.0.1,"['CVE-2017-6316', 'CVE-2019-11550']",2022-03-20T01:33Z
