,cpe23Uri,titles,vulnerabilities,feedTimestamp
0,cpe:2.3:a:hive:netius:1.16.48:*:*:*:*:*:*:*,Hive Netius 1.16.48,['CVE-2020-7655'],2022-03-21T11:31Z
1,cpe:2.3:a:hive:netius:1.16.49:*:*:*:*:*:*:*,Hive Netius 1.16.49,['CVE-2020-7655'],2022-03-21T11:31Z
2,cpe:2.3:a:hive:netius:1.16.50:*:*:*:*:*:*:*,Hive Netius 1.16.50,['CVE-2020-7655'],2022-03-21T11:31Z
3,cpe:2.3:a:hive:netius:1.16.51:*:*:*:*:*:*:*,Hive Netius 1.16.51,['CVE-2020-7655'],2022-03-21T11:31Z
4,cpe:2.3:a:hive:netius:1.16.52:*:*:*:*:*:*:*,Hive Netius 1.16.52,['CVE-2020-7655'],2022-03-21T11:31Z
5,cpe:2.3:a:hive:netius:1.16.53:*:*:*:*:*:*:*,Hive Netius 1.16.53,['CVE-2020-7655'],2022-03-21T11:31Z
6,cpe:2.3:a:hive:netius:1.16.54:*:*:*:*:*:*:*,Hive Netius 1.16.54,['CVE-2020-7655'],2022-03-21T11:31Z
7,cpe:2.3:a:hive:netius:1.16.55:*:*:*:*:*:*:*,Hive Netius 1.16.55,['CVE-2020-7655'],2022-03-21T11:31Z
8,cpe:2.3:a:hive:netius:1.16.56:*:*:*:*:*:*:*,Hive Netius 1.16.56,['CVE-2020-7655'],2022-03-21T11:31Z
9,cpe:2.3:a:hive:netius:1.16.57:*:*:*:*:*:*:*,Hive Netius 1.16.57,['CVE-2020-7655'],2022-03-21T11:31Z
