,cpe23Uri,titles,vulnerabilities,feedTimestamp
0,cpe:2.3:a:cloudfoundry:staticfile_buildpack:1.5.12:*:*:*:*:*:*:*,Cloud Foundry Staticfile Buildpack 1.5.12,[''],2022-03-20T03:40Z
1,cpe:2.3:a:cloudfoundry:staticfile_buildpack:1.5.13:*:*:*:*:*:*:*,Cloud Foundry Staticfile Buildpack 1.5.13,[''],2022-03-20T03:40Z
2,cpe:2.3:a:cloudfoundry:staticfile_buildpack:1.5.14:*:*:*:*:*:*:*,Cloud Foundry Staticfile Buildpack 1.5.14,[''],2022-03-20T03:40Z
3,cpe:2.3:a:cloudfoundry:staticfile_buildpack:1.5.15:*:*:*:*:*:*:*,Cloud Foundry Staticfile Buildpack 1.5.15,[''],2022-03-20T03:40Z
4,cpe:2.3:a:cloudfoundry:staticfile_buildpack:1.5.16:*:*:*:*:*:*:*,Cloud Foundry Staticfile Buildpack 1.5.16,[''],2022-03-20T03:40Z
5,cpe:2.3:a:cloudfoundry:stratos:0.9.0:*:*:*:*:*:*:*,Cloudfoundry Stratos 0.9.0,"['CVE-2019-3783', 'CVE-2019-3784']",2022-03-20T03:40Z
6,cpe:2.3:a:cloudfoundry:stratos:0.9.1:*:*:*:*:*:*:*,Cloudfoundry Stratos 0.9.1,"['CVE-2019-3783', 'CVE-2019-3784']",2022-03-20T03:40Z
7,cpe:2.3:a:cloudfoundry:stratos:0.9.2:*:*:*:*:*:*:*,Cloudfoundry Stratos 0.9.2,"['CVE-2019-3783', 'CVE-2019-3784']",2022-03-20T03:40Z
8,cpe:2.3:a:cloudfoundry:stratos:0.9.5:*:*:*:*:*:*:*,Cloudfoundry Stratos 0.9.5,"['CVE-2019-3783', 'CVE-2019-3784']",2022-03-20T03:40Z
9,cpe:2.3:a:cloudfoundry:stratos:0.9.6:*:*:*:*:*:*:*,Cloudfoundry Stratos 0.9.6,"['CVE-2019-3783', 'CVE-2019-3784']",2022-03-20T03:40Z
