,cpe23Uri,titles,vulnerabilities,feedTimestamp
0,cpe:2.3:a:cisco:firesight_system_software:5.1.1.11:*:*:*:*:*:*:*,Cisco Firesight System Software 5.1.1.11,"['CVE-2016-6395', 'CVE-2016-6396', 'CVE-2016-6417']",2022-03-19T19:51Z
1,cpe:2.3:a:cisco:firesight_system_software:5.2.0:*:*:*:*:*:*:*,Cisco Firesight System Software 5.2.0,"['CVE-2015-6357', 'CVE-2015-6419', 'CVE-2016-1368', 'CVE-2016-6394', 'CVE-2016-6395', 'CVE-2016-6396', 'CVE-2016-6417', 'CVE-2016-6420']",2022-03-19T19:51Z
2,cpe:2.3:a:cisco:firesight_system_software:5.2.0.1:*:*:*:*:*:*:*,Cisco FireSIGHT System Software 5.2.0.1,"['CVE-2016-1368', 'CVE-2016-6394', 'CVE-2016-6395', 'CVE-2016-6396', 'CVE-2016-6417']",2022-03-19T19:51Z
3,cpe:2.3:a:cisco:firesight_system_software:5.2.0.2:*:*:*:*:*:*:*,Cisco FireSIGHT System Software 5.2.0.2,"['CVE-2016-1368', 'CVE-2016-6394', 'CVE-2016-6395', 'CVE-2016-6396', 'CVE-2016-6417']",2022-03-19T19:51Z
4,cpe:2.3:a:cisco:firesight_system_software:5.2.0.3:*:*:*:*:*:*:*,Cisco FireSIGHT System Software 5.2.0.3,"['CVE-2016-1368', 'CVE-2016-6394', 'CVE-2016-6395', 'CVE-2016-6396', 'CVE-2016-6417']",2022-03-19T19:51Z
5,cpe:2.3:a:cisco:firesight_system_software:5.2.0.4:*:*:*:*:*:*:*,Cisco FireSIGHT System Software 5.2.0.4,"['CVE-2016-1368', 'CVE-2016-6394', 'CVE-2016-6395', 'CVE-2016-6396', 'CVE-2016-6417']",2022-03-19T19:51Z
6,cpe:2.3:a:cisco:firesight_system_software:5.2.0.5:*:*:*:*:*:*:*,Cisco FireSIGHT System Software 5.2.0.5,"['CVE-2016-1368', 'CVE-2016-6394', 'CVE-2016-6395', 'CVE-2016-6396', 'CVE-2016-6417']",2022-03-19T19:51Z
7,cpe:2.3:a:cisco:firesight_system_software:5.2.0.6:*:*:*:*:*:*:*,Cisco FireSIGHT  System Software 5.2.0.6,"['CVE-2016-1368', 'CVE-2016-6394', 'CVE-2016-6395', 'CVE-2016-6396', 'CVE-2016-6417']",2022-03-19T19:51Z
8,cpe:2.3:a:cisco:firesight_system_software:5.2.0.8:*:*:*:*:*:*:*,Cisco FireSIGHT System Software 5.2.0.8,"['CVE-2016-1368', 'CVE-2016-6394', 'CVE-2016-6395', 'CVE-2016-6396', 'CVE-2016-6417']",2022-03-19T19:51Z
9,cpe:2.3:a:cisco:firesight_system_software:5.3.0:*:*:*:*:*:*:*,Cisco Firesight System Software 5.3.0,"['CVE-2015-0739', 'CVE-2015-6357', 'CVE-2015-6419', 'CVE-2015-6427', 'CVE-2016-1368', 'CVE-2016-1463', 'CVE-2016-6394', 'CVE-2016-6395', 'CVE-2016-6396', 'CVE-2016-6417', 'CVE-2016-6420']",2022-03-19T19:51Z
