,cpe23Uri,titles,vulnerabilities,feedTimestamp
0,cpe:2.3:a:codection:import_and_export_users_and_customers:1.16.1.5:*:*:*:*:wordpress:*:*,Codection Import And Export Users And Customers 1.16.1.5 for WordPress,[''],2022-03-20T05:21Z
1,cpe:2.3:a:codection:import_and_export_users_and_customers:1.16.2:*:*:*:*:wordpress:*:*,Codection Import And Export Users And Customers 1.16.2 for WordPress,[''],2022-03-20T05:21Z
2,cpe:2.3:a:codection:import_and_export_users_and_customers:1.16.3:*:*:*:*:wordpress:*:*,Codection Import And Export Users And Customers 1.16.3 for WordPress,[''],2022-03-20T05:21Z
3,cpe:2.3:a:codection:import_users_from_csv_with_meta:1.0.0:*:*:*:*:wordpress:*:*,Codection Download Import Users from CSV with Meta 1.0.0 for WordPress,"['CVE-2019-14683', 'CVE-2019-15326', 'CVE-2019-15327', 'CVE-2019-15328', 'CVE-2019-15329']",2022-03-20T05:21Z
4,cpe:2.3:a:codection:import_users_from_csv_with_meta:1.0.5:*:*:*:*:wordpress:*:*,Codection Download Import Users from CSV with Meta 1.0.5 for WordPress,"['CVE-2019-14683', 'CVE-2019-15326', 'CVE-2019-15327', 'CVE-2019-15328', 'CVE-2019-15329']",2022-03-20T05:21Z
5,cpe:2.3:a:codection:import_users_from_csv_with_meta:1.0.6:*:*:*:*:wordpress:*:*,Codection Download Import Users from CSV with Meta 1.0.6 for WordPress,"['CVE-2019-14683', 'CVE-2019-15326', 'CVE-2019-15327', 'CVE-2019-15328', 'CVE-2019-15329']",2022-03-20T05:21Z
6,cpe:2.3:a:codection:import_users_from_csv_with_meta:1.0.7:*:*:*:*:wordpress:*:*,Codection Download Import Users from CSV with Meta 1.0.7 for WordPress,"['CVE-2019-14683', 'CVE-2019-15326', 'CVE-2019-15327', 'CVE-2019-15328', 'CVE-2019-15329']",2022-03-20T05:21Z
7,cpe:2.3:a:codection:import_users_from_csv_with_meta:1.0.8:*:*:*:*:wordpress:*:*,Codection Download Import Users from CSV with Meta 1.0.8 for WordPress,"['CVE-2019-14683', 'CVE-2019-15326', 'CVE-2019-15327', 'CVE-2019-15328', 'CVE-2019-15329']",2022-03-20T05:21Z
8,cpe:2.3:a:codection:import_users_from_csv_with_meta:1.0.9:*:*:*:*:wordpress:*:*,Codection Download Import Users from CSV with Meta 1.0.9 for WordPress,"['CVE-2019-14683', 'CVE-2019-15326', 'CVE-2019-15327', 'CVE-2019-15328', 'CVE-2019-15329']",2022-03-20T05:21Z
9,cpe:2.3:a:codection:import_users_from_csv_with_meta:1.1.0:*:*:*:*:wordpress:*:*,Codection Download Import Users from CSV with Meta 1.1.0 for WordPress,"['CVE-2019-14683', 'CVE-2019-15326', 'CVE-2019-15327', 'CVE-2019-15328', 'CVE-2019-15329']",2022-03-20T05:21Z
