,cpe23Uri,titles,vulnerabilities,feedTimestamp
0,cpe:2.3:a:brave:brave:1.11.21:*:*:*:*:*:*:*,Brave 1.11.21,"['CVE-2020-8276', 'CVE-2021-22929']",2022-03-19T11:32Z
1,cpe:2.3:a:brave:brave:1.11.22:*:*:*:*:*:*:*,Brave 1.11.22,"['CVE-2020-8276', 'CVE-2021-22929']",2022-03-19T11:32Z
2,cpe:2.3:a:brave:brave:1.11.23:*:*:*:*:*:*:*,Brave 1.11.23,"['CVE-2020-8276', 'CVE-2021-22929']",2022-03-19T11:32Z
3,cpe:2.3:a:brave:brave:1.11.24:*:*:*:*:*:*:*,Brave 1.11.24,"['CVE-2020-8276', 'CVE-2021-22929']",2022-03-19T11:32Z
4,cpe:2.3:a:brave:brave:1.11.25:*:*:*:*:*:*:*,Brave 1.11.25,"['CVE-2020-8276', 'CVE-2021-22929']",2022-03-19T11:32Z
5,cpe:2.3:a:brave:brave:1.11.26:*:*:*:*:*:*:*,Brave 1.11.26,"['CVE-2020-8276', 'CVE-2021-22929']",2022-03-19T11:32Z
6,cpe:2.3:a:brave:brave:1.11.27:*:*:*:*:*:*:*,Brave 1.11.27,"['CVE-2020-8276', 'CVE-2021-22929']",2022-03-19T11:32Z
7,cpe:2.3:a:brave:brave:1.11.28:*:*:*:*:*:*:*,Brave 1.11.28,"['CVE-2020-8276', 'CVE-2021-22929']",2022-03-19T11:32Z
8,cpe:2.3:a:brave:brave:1.11.29:*:*:*:*:*:*:*,Brave 1.11.29,"['CVE-2020-8276', 'CVE-2021-22929']",2022-03-19T11:32Z
9,cpe:2.3:a:brave:brave:1.11.30:*:*:*:*:*:*:*,Brave 1.11.30,"['CVE-2020-8276', 'CVE-2021-22929']",2022-03-19T11:32Z
