,cpe23Uri,titles,vulnerabilities,feedTimestamp
0,cpe:2.3:a:custom_content_shortcode_project:custom_content_shortcode:2.0.0:*:*:*:*:wordpress:*:*,Custom Content Shortcode Project Custom Content Shortcode 2.0.0 for WordPress,"['CVE-2021-24824', 'CVE-2021-24825', 'CVE-2021-24826']",2022-03-20T09:30Z
1,cpe:2.3:a:custom_content_shortcode_project:custom_content_shortcode:2.0.2:*:*:*:*:wordpress:*:*,Custom Content Shortcode Project Custom Content Shortcode 2.0.2 for WordPress,"['CVE-2021-24824', 'CVE-2021-24825', 'CVE-2021-24826']",2022-03-20T09:31Z
2,cpe:2.3:a:custom_content_shortcode_project:custom_content_shortcode:2.0.4:*:*:*:*:wordpress:*:*,Custom Content Shortcode Project Custom Content Shortcode 2.0.4 for WordPress,"['CVE-2021-24824', 'CVE-2021-24825', 'CVE-2021-24826']",2022-03-20T09:31Z
3,cpe:2.3:a:custom_content_shortcode_project:custom_content_shortcode:2.0.5:*:*:*:*:wordpress:*:*,Custom Content Shortcode Project Custom Content Shortcode 2.0.5 for WordPress,"['CVE-2021-24824', 'CVE-2021-24825', 'CVE-2021-24826']",2022-03-20T09:31Z
4,cpe:2.3:a:custom_content_shortcode_project:custom_content_shortcode:2.1.1:*:*:*:*:wordpress:*:*,Custom Content Shortcode Project Custom Content Shortcode 2.1.1 for WordPress,"['CVE-2021-24824', 'CVE-2021-24825', 'CVE-2021-24826']",2022-03-20T09:31Z
5,cpe:2.3:a:custom_content_shortcode_project:custom_content_shortcode:2.1.2:*:*:*:*:wordpress:*:*,Custom Content Shortcode Project Custom Content Shortcode 2.1.2 for WordPress,"['CVE-2021-24824', 'CVE-2021-24825', 'CVE-2021-24826']",2022-03-20T09:31Z
6,cpe:2.3:a:custom_content_shortcode_project:custom_content_shortcode:2.1.3:*:*:*:*:wordpress:*:*,Custom Content Shortcode Project Custom Content Shortcode 2.1.3 for WordPress,"['CVE-2021-24824', 'CVE-2021-24825', 'CVE-2021-24826']",2022-03-20T09:31Z
7,cpe:2.3:a:custom_content_shortcode_project:custom_content_shortcode:2.1.4:*:*:*:*:wordpress:*:*,Custom Content Shortcode Project Custom Content Shortcode 2.1.4 for WordPress,"['CVE-2021-24824', 'CVE-2021-24825', 'CVE-2021-24826']",2022-03-20T09:31Z
8,cpe:2.3:a:custom_content_shortcode_project:custom_content_shortcode:2.1.5:*:*:*:*:wordpress:*:*,Custom Content Shortcode Project Custom Content Shortcode 2.1.5 for WordPress,"['CVE-2021-24824', 'CVE-2021-24825', 'CVE-2021-24826']",2022-03-20T09:31Z
9,cpe:2.3:a:custom_content_shortcode_project:custom_content_shortcode:2.1.6:*:*:*:*:wordpress:*:*,Custom Content Shortcode Project Custom Content Shortcode 2.1.6 for WordPress,"['CVE-2021-24824', 'CVE-2021-24825', 'CVE-2021-24826']",2022-03-20T09:31Z
