,cpe23Uri,titles,vulnerabilities,feedTimestamp
0,cpe:2.3:a:docker:desktop:2.1.0.4:*:*:*:windows:*:*:*,Docker Desktop 2.1.0.4 for Windows,"['CVE-2020-10665', 'CVE-2021-37841']",2022-03-20T16:20Z
1,cpe:2.3:a:docker:desktop:2.1.0.5:*:*:*:enterprise:*:*:*,Docker Desktop 2.1.0.5 Enterprise,['CVE-2020-10665'],2022-03-20T16:20Z
2,cpe:2.3:a:docker:desktop:2.1.0.5:*:*:*:windows:*:*:*,Docker Desktop 2.1.0.5 for Windows,"['CVE-2020-10665', 'CVE-2021-37841']",2022-03-20T16:20Z
3,cpe:2.3:a:docker:desktop:2.1.0.6:*:*:*:enterprise:*:*:*,Docker Desktop 2.1.0.6 Enterprise,['CVE-2020-10665'],2022-03-20T16:20Z
4,cpe:2.3:a:docker:desktop:2.1.0.7:*:*:*:enterprise:*:*:*,Docker Desktop 2.1.0.7 Enterprise,['CVE-2020-10665'],2022-03-20T16:20Z
5,cpe:2.3:a:docker:desktop:2.1.0.8:*:*:*:enterprise:*:*:*,Docker Desktop 2.1.0.8 Enterprise,['CVE-2020-10665'],2022-03-20T16:20Z
6,cpe:2.3:a:docker:desktop:2.1.0.9:*:*:*:enterprise:*:*:*,Docker Desktop 2.1.0.9 Enterprise,[''],2022-03-20T16:20Z
7,cpe:2.3:a:docker:desktop:2.1.1.0:*:*:*:edge:*:*:*,Docker Desktop 2.1.1.0 for Edge,['CVE-2020-10665'],2022-03-20T16:20Z
8,cpe:2.3:a:docker:desktop:2.1.2.0:*:*:*:edge:*:*:*,Docker Desktop 2.1.2.0 for Edge,['CVE-2020-10665'],2022-03-20T16:20Z
9,cpe:2.3:a:docker:desktop:2.1.3.0:*:*:*:edge:*:*:*,Docker Desktop 2.1.3.0 for Edge,['CVE-2020-10665'],2022-03-20T16:20Z
