,cpe23Uri,titles,vulnerabilities,feedTimestamp
0,cpe:2.3:a:hyper:hyper:0.11.26:*:*:*:*:rust:*:*,hyper 0.11.26 for Rust,"['CVE-2020-35863', 'CVE-2021-32714', 'CVE-2021-32715']",2022-03-21T19:32Z
1,cpe:2.3:a:hyper:hyper:0.11.27:*:*:*:*:rust:*:*,hyper 0.11.27 for Rust,"['CVE-2020-35863', 'CVE-2021-32714', 'CVE-2021-32715']",2022-03-21T19:32Z
2,cpe:2.3:a:hyper:hyper:0.12.0:*:*:*:*:rust:*:*,hyper 0.12.0 for Rust,"['CVE-2020-35863', 'CVE-2021-21299', 'CVE-2021-32714', 'CVE-2021-32715']",2022-03-21T19:32Z
3,cpe:2.3:a:hyper:hyper:0.12.1:*:*:*:*:rust:*:*,hyper 0.12.1 for Rust,"['CVE-2020-35863', 'CVE-2021-21299', 'CVE-2021-32714', 'CVE-2021-32715']",2022-03-21T19:32Z
4,cpe:2.3:a:hyper:hyper:0.12.2:*:*:*:*:rust:*:*,hyper 0.12.2 for Rust,"['CVE-2020-35863', 'CVE-2021-21299', 'CVE-2021-32714', 'CVE-2021-32715']",2022-03-21T19:32Z
5,cpe:2.3:a:hyper:hyper:0.12.3:*:*:*:*:rust:*:*,hyper 0.12.3 for Rust,"['CVE-2020-35863', 'CVE-2021-21299', 'CVE-2021-32714', 'CVE-2021-32715']",2022-03-21T19:32Z
6,cpe:2.3:a:hyper:hyper:0.12.4:*:*:*:*:rust:*:*,hyper 0.12.4 for Rust,"['CVE-2020-35863', 'CVE-2021-21299', 'CVE-2021-32714', 'CVE-2021-32715']",2022-03-21T19:32Z
7,cpe:2.3:a:hyper:hyper:0.12.5:*:*:*:*:rust:*:*,hyper 0.12.5 for Rust,"['CVE-2020-35863', 'CVE-2021-21299', 'CVE-2021-32714', 'CVE-2021-32715']",2022-03-21T19:32Z
8,cpe:2.3:a:hyper:hyper:0.12.6:*:*:*:*:rust:*:*,hyper 0.12.6 for Rust,"['CVE-2020-35863', 'CVE-2021-21299', 'CVE-2021-32714', 'CVE-2021-32715']",2022-03-21T19:32Z
9,cpe:2.3:a:hyper:hyper:0.12.7:*:*:*:*:rust:*:*,hyper 0.12.7 for Rust,"['CVE-2020-35863', 'CVE-2021-21299', 'CVE-2021-32714', 'CVE-2021-32715']",2022-03-21T19:32Z
