,cpe23Uri,titles,vulnerabilities,feedTimestamp
0,cpe:2.3:a:anuko:time_tracker:1.17.68.4147:*:*:*:*:*:*:*,Anuko Time Tracker 1.17.68.4147,"['CVE-2020-15255', 'CVE-2020-27422', 'CVE-2020-27423', 'CVE-2021-21352', 'CVE-2021-29436', 'CVE-2021-41139', 'CVE-2021-43851', 'CVE-2022-24707', 'CVE-2022-24708']",2022-03-18T17:07Z
1,cpe:2.3:a:anuko:time_tracker:1.17.69.4152:*:*:*:*:*:*:*,Anuko Time Tracker 1.17.69.4152,"['CVE-2020-15255', 'CVE-2020-27422', 'CVE-2020-27423', 'CVE-2021-21352', 'CVE-2021-29436', 'CVE-2021-41139', 'CVE-2021-43851', 'CVE-2022-24707', 'CVE-2022-24708']",2022-03-18T17:07Z
2,cpe:2.3:a:anuko:time_tracker:1.17.70.4159:*:*:*:*:*:*:*,Anuko Time Tracker 1.17.70.4159,"['CVE-2020-15255', 'CVE-2020-27422', 'CVE-2020-27423', 'CVE-2021-21352', 'CVE-2021-29436', 'CVE-2021-41139', 'CVE-2021-43851', 'CVE-2022-24707', 'CVE-2022-24708']",2022-03-18T17:07Z
3,cpe:2.3:a:anuko:time_tracker:1.17.71.4163:*:*:*:*:*:*:*,Anuko Time Tracker 1.17.71.4163,"['CVE-2020-15255', 'CVE-2020-27422', 'CVE-2020-27423', 'CVE-2021-21352', 'CVE-2021-29436', 'CVE-2021-41139', 'CVE-2021-43851', 'CVE-2022-24707', 'CVE-2022-24708']",2022-03-18T17:07Z
4,cpe:2.3:a:anuko:time_tracker:1.17.72.4168:*:*:*:*:*:*:*,Anuko Time Tracker 1.17.72.4168,"['CVE-2020-15255', 'CVE-2020-27422', 'CVE-2020-27423', 'CVE-2021-21352', 'CVE-2021-29436', 'CVE-2021-41139', 'CVE-2021-43851', 'CVE-2022-24707', 'CVE-2022-24708']",2022-03-18T17:07Z
5,cpe:2.3:a:anuko:time_tracker:1.17.73.4175:*:*:*:*:*:*:*,Anuko Time Tracker 1.17.73.4175,"['CVE-2020-15255', 'CVE-2020-27422', 'CVE-2020-27423', 'CVE-2021-21352', 'CVE-2021-29436', 'CVE-2021-41139', 'CVE-2021-43851', 'CVE-2022-24707', 'CVE-2022-24708']",2022-03-18T17:07Z
6,cpe:2.3:a:anuko:time_tracker:1.17.73.4177:*:*:*:*:*:*:*,Anuko Time Tracker 1.17.73.4177,"['CVE-2020-15255', 'CVE-2020-27422', 'CVE-2020-27423', 'CVE-2021-21352', 'CVE-2021-29436', 'CVE-2021-41139', 'CVE-2021-43851', 'CVE-2022-24707', 'CVE-2022-24708']",2022-03-18T17:07Z
7,cpe:2.3:a:anuko:time_tracker:1.17.73.4178:*:*:*:*:*:*:*,Anuko Time Tracker 1.17.73.4178,"['CVE-2020-15255', 'CVE-2020-27422', 'CVE-2020-27423', 'CVE-2021-21352', 'CVE-2021-29436', 'CVE-2021-41139', 'CVE-2021-43851', 'CVE-2022-24707', 'CVE-2022-24708']",2022-03-18T17:07Z
8,cpe:2.3:a:anuko:time_tracker:1.17.74.4179:*:*:*:*:*:*:*,Anuko Time Tracker 1.17.74.4179,"['CVE-2020-15255', 'CVE-2020-27422', 'CVE-2020-27423', 'CVE-2021-21352', 'CVE-2021-29436', 'CVE-2021-41139', 'CVE-2021-43851', 'CVE-2022-24707', 'CVE-2022-24708']",2022-03-18T17:07Z
9,cpe:2.3:a:anuko:time_tracker:1.17.74.4180:*:*:*:*:*:*:*,Anuko Time Tracker 1.17.74.4180,"['CVE-2020-15255', 'CVE-2020-27422', 'CVE-2020-27423', 'CVE-2021-21352', 'CVE-2021-29436', 'CVE-2021-41139', 'CVE-2021-43851', 'CVE-2022-24707', 'CVE-2022-24708']",2022-03-18T17:07Z
