,cpe23Uri,titles,vulnerabilities,feedTimestamp
0,cpe:2.3:o:ibm:idataplex_dx360_m4_firmware:fhe120d:*:*:*:*:*:*:*,IBM Idataplex Dx360 M4 Firmware Fhe120d,[''],2022-03-21T20:45Z
1,cpe:2.3:h:ibm:idataplex_dx360_m4_water_cooled:-:*:*:*:*:*:*:*,IBM iDataPlex dx360 M4 Water Cooled,"['CVE-2017-3744', 'CVE-2017-3768', 'CVE-2017-3774', 'CVE-2018-9068', 'CVE-2019-6157']",2022-03-21T20:45Z
2,cpe:2.3:o:ibm:idataplex_dx360_m4_water_cooled_firmware:-:*:*:*:*:*:*:*,IBM Idataplex Dx360 M4 Water Cooled Firmware,"['CVE-2017-3768', 'CVE-2018-9068', 'CVE-2018-9085', 'CVE-2019-6157']",2022-03-21T20:45Z
3,cpe:2.3:o:ibm:idataplex_dx360_m4_water_cooled_firmware:6.4:*:*:*:*:*:*:*,IBM iDataPlex dx360 M4 Water Cooled Firmware 6.4,"['CVE-2018-9068', 'CVE-2018-9085', 'CVE-2019-6157']",2022-03-21T20:45Z
4,cpe:2.3:o:ibm:idataplex_dx360_m4_water_cooled_firmware:6.80:*:*:*:*:*:*:*,IBM Idataplex Dx360 M4 Water Cooled Firmware 6.80,"['CVE-2018-9085', 'CVE-2019-6157']",2022-03-21T20:45Z
5,cpe:2.3:o:ibm:idataplex_dx360_m4_water_cooled_firmware:7.20:*:*:*:*:*:*:*,IBM iDataPlex DX360 M4 Water Cooled Firmware 7.20,['CVE-2018-9085'],2022-03-21T20:45Z
6,cpe:2.3:o:ibm:idataplex_dx360_m4_water_cooled_firmware:fhe120d:*:*:*:*:*:*:*,IBM Idataplex Dx360 M4 Water Cooled Firmware Fhe120d,[''],2022-03-21T20:45Z
7,cpe:2.3:a:ibm:ilog_elixir:2.5.0:*:*:*:trial:*:*:*,IBM Ilog Elixir Trial 2.5.0,[''],2022-03-21T20:45Z
8,cpe:2.3:a:ibm:ims_enterprise_suite:1.1:*:*:*:*:*:*:*,IBM IMS Enterprise Suite 1.1,"['CVE-2013-0483', 'CVE-2013-3003', 'CVE-2016-2887']",2022-03-21T20:45Z
9,cpe:2.3:a:ibm:ims_enterprise_suite:2.1:*:*:*:*:*:*:*,IBM IMS Enterprise Suite 2.1,"['CVE-2013-0483', 'CVE-2013-3003', 'CVE-2016-2887']",2022-03-21T20:45Z
