,cpe23Uri,titles,vulnerabilities,feedTimestamp
0,cpe:2.3:a:compaq:insight_manager_xe:2.1c:*:*:*:*:*:*:*,Compaq Insight Manager XE 2.1c,['CVE-2000-1209'],2022-03-20T07:01Z
1,cpe:2.3:a:compaq:insight_manager_xe:2.2:*:*:*:*:*:*:*,Compaq Insight Manager XE 2.2,['CVE-2000-1209'],2022-03-20T07:01Z
2,cpe:2.3:a:compaq:intelligent_cluster_administrator:-:*:*:*:*:*:*:*,Compaq Intelligent Cluster Administrator,[''],2022-03-20T07:01Z
3,cpe:2.3:a:compaq:intelligent_cluster_administrator:1.0:*:*:*:*:*:*:*,Compaq Intelligent Cluster Administrator 1.0,['CVE-2001-0134'],2022-03-20T07:01Z
4,cpe:2.3:a:compaq:intelligent_cluster_administrator:2.1:*:*:*:*:*:*:*,Compaq Intelligent Cluster Administrator 2.1,['CVE-2001-0134'],2022-03-20T07:01Z
5,cpe:2.3:a:compaq:management_agents:-:*:*:*:*:*:*:*,Compaq Management Agents,['CVE-2001-0728'],2022-03-20T07:01Z
6,cpe:2.3:a:compaq:management_agents_for_servers:-:*:*:*:*:*:*:*,Compaq Management Agents for Servers,['CVE-1999-1355'],2022-03-20T07:01Z
7,cpe:2.3:a:compaq:open_san_manager:-:*:*:*:*:*:*:*,Compaq Open SAN Manager,[''],2022-03-20T07:01Z
8,cpe:2.3:a:compaq:open_san_manager:1.0:*:*:*:*:*:*:*,Compaq Open SAN Manager 1.0,['CVE-2001-0134'],2022-03-20T07:01Z
9,cpe:2.3:a:compaq:openvms:-:*:*:*:*:*:*:*,Compaq OpenVMS,[''],2022-03-20T07:01Z
