,cpe23Uri,titles,vulnerabilities,feedTimestamp
0,cpe:2.3:a:authconfig_project:authconfig:4.0.6:*:*:*:*:*:*:*,authconfig Project authconfig 4.0.6,[''],2022-03-19T03:17Z
1,cpe:2.3:a:authconfig_project:authconfig:4.0.7:*:*:*:*:*:*:*,authconfig Project authconfig 4.0.7,[''],2022-03-19T03:18Z
2,cpe:2.3:a:authconfig_project:authconfig:4.0.8:*:*:*:*:*:*:*,authconfig Project authconfig 4.0.8,[''],2022-03-19T03:18Z
3,cpe:2.3:a:authconfig_project:authconfig:4.0.9:*:*:*:*:*:*:*,authconfig Project authconfig 4.0.9,[''],2022-03-19T03:18Z
4,cpe:2.3:a:authconfig_project:authconfig:4.0.10:*:*:*:*:*:*:*,authconfig Project authconfig 4.0.10,[''],2022-03-19T03:18Z
5,cpe:2.3:a:authconfig_project:authconfig:4.0.11:*:*:*:*:*:*:*,authconfig Project authconfig 4.0.11,[''],2022-03-19T03:18Z
6,cpe:2.3:a:authconfig_project:authconfig:4.0.12:*:*:*:*:*:*:*,authconfig Project authconfig 4.0.12,[''],2022-03-19T03:18Z
7,cpe:2.3:a:authconfig_project:authconfig:4.0.14:*:*:*:*:*:*:*,authconfig Project authconfig 4.0.14,[''],2022-03-19T03:18Z
8,cpe:2.3:a:authconfig_project:authconfig:4.0.15:*:*:*:*:*:*:*,authconfig Project authconfig 4.0.15,[''],2022-03-19T03:18Z
9,cpe:2.3:a:authconfig_project:authconfig:4.0.16:*:*:*:*:*:*:*,authconfig Project authconfig 4.0.16,[''],2022-03-19T03:18Z
