,cpe23Uri,titles,vulnerabilities,feedTimestamp
0,cpe:2.3:o:boot2docker:boot2docker:18.04.0:rc1:*:*:community:*:*:*,Boot2docker 18.04.0 Release Candidate 1 Community Edition,[''],2022-03-19T09:55Z
1,cpe:2.3:o:boot2docker:boot2docker:18.04.0:rc2:*:*:community:*:*:*,Boot2docker 18.04.0 Release Candidate 2 Community Edition,[''],2022-03-19T09:55Z
2,cpe:2.3:o:boot2docker:boot2docker:18.05.0:-:*:*:community:*:*:*,Boot2docker 18.05.0 Community Edition,[''],2022-03-19T09:55Z
3,cpe:2.3:o:boot2docker:boot2docker:18.05.0:rc1:*:*:community:*:*:*,Boot2docker 18.05.0 Release Candidate 1 Community Edition,[''],2022-03-19T09:55Z
4,cpe:2.3:o:boot2docker:boot2docker:18.06.0:-:*:*:community:*:*:*,Boot2docker 18.06.0 Community Edition,[''],2022-03-19T09:55Z
5,cpe:2.3:o:boot2docker:boot2docker:18.06.0:rc1:*:*:community:*:*:*,Boot2docker 18.06.0 Release Candidate 1 Community Edition,[''],2022-03-19T09:55Z
6,cpe:2.3:o:boot2docker:boot2docker:18.06.0:rc2:*:*:community:*:*:*,Boot2docker 18.06.0 Release Candidate 2 Community Edition,[''],2022-03-19T09:55Z
7,cpe:2.3:o:boot2docker:boot2docker:18.06.0:rc3:*:*:community:*:*:*,Boot2docker 18.06.0 Release Candidate 3 Community Edition,[''],2022-03-19T09:55Z
8,cpe:2.3:o:boot2docker:boot2docker:18.06.1:-:*:*:community:*:*:*,Boot2docker 18.06.1 Community Edition,[''],2022-03-19T09:55Z
9,cpe:2.3:o:boot2docker:boot2docker:18.06.1:rc1:*:*:community:*:*:*,Boot2docker 18.06.1 Release Candidate 1 Community Edition,[''],2022-03-19T09:55Z
