,cpe23Uri,titles,vulnerabilities,feedTimestamp
0,cpe:2.3:h:bd:pyxis_pharmopack:-:*:*:*:*:*:*:*,BD Pyxis PharmoPack,['CVE-2022-22766'],2022-03-19T06:39Z
1,cpe:2.3:o:bd:pyxis_pharmopack_firmware:-:*:*:*:*:*:*:*,BD Pyxis PharmoPack Firmware,['CVE-2022-22766'],2022-03-19T06:39Z
2,cpe:2.3:h:bd:pyxis_procedurestation:-:*:*:*:*:*:*:*,BD Pyxis ProcedureStation,['CVE-2022-22766'],2022-03-19T06:39Z
3,cpe:2.3:o:bd:pyxis_procedurestation_firmware:-:*:*:*:*:*:*:*,BD Pyxis ProcedureStation Firmware,['CVE-2022-22766'],2022-03-19T06:39Z
4,cpe:2.3:h:bd:pyxis_rapid_rx:-:*:*:*:*:*:*:*,BD Pyxis Rapid Rx,['CVE-2022-22766'],2022-03-19T06:39Z
5,cpe:2.3:o:bd:pyxis_rapid_rx_firmware:-:*:*:*:*:*:*:*,BD Pyxis Rapid Rx Firmware,['CVE-2022-22766'],2022-03-19T06:39Z
6,cpe:2.3:h:bd:pyxis_stockstation:-:*:*:*:*:*:*:*,BD Pyxis StockStation,['CVE-2022-22766'],2022-03-19T06:39Z
7,cpe:2.3:o:bd:pyxis_stockstation_firmware:-:*:*:*:*:*:*:*,BD Pyxis StockStation Firmware,['CVE-2022-22766'],2022-03-19T06:39Z
8,cpe:2.3:h:bd:pyxis_supplycenter:-:*:*:*:*:*:*:*,BD Pyxis SupplyCenter,['CVE-2022-22766'],2022-03-19T06:39Z
9,cpe:2.3:o:bd:pyxis_supplycenter_firmware:-:*:*:*:*:*:*:*,BD Pyxis SupplyCenter Firmware,['CVE-2022-22766'],2022-03-19T06:39Z
