,cpe23Uri,titles,vulnerabilities,feedTimestamp
0,cpe:2.3:a:horde:horde_db:1.2.0:*:*:*:*:*:*:*,Horde DB 1.2.0,[''],2022-03-21T12:04Z
1,cpe:2.3:a:horde:horde_db:1.2.1:*:*:*:*:*:*:*,Horde DB 1.2.1,[''],2022-03-21T12:04Z
2,cpe:2.3:a:horde:horde_db:1.2.2:*:*:*:*:*:*:*,Horde DB 1.2.2,[''],2022-03-21T12:04Z
3,cpe:2.3:a:horde:horde_db:2.0.0:-:*:*:*:*:*:*,Horde DB 2.0.0,[''],2022-03-21T12:04Z
4,cpe:2.3:a:horde:horde_db:2.0.0:alpha1:*:*:*:*:*:*,Horde DB 2.0.0 Alpha 1,[''],2022-03-21T12:04Z
5,cpe:2.3:a:horde:horde_db:2.0.0:beta1:*:*:*:*:*:*,Horde DB 2.0.0 Beta 1,[''],2022-03-21T12:04Z
6,cpe:2.3:a:horde:horde_db:2.0.0:rc1:*:*:*:*:*:*,Horde DB 2.0.0 Release Candidate 1,[''],2022-03-21T12:04Z
7,cpe:2.3:a:horde:horde_db:2.0.1:*:*:*:*:*:*:*,Horde DB 2.0.1,[''],2022-03-21T12:04Z
8,cpe:2.3:a:horde:horde_db:2.0.2:*:*:*:*:*:*:*,Horde DB 2.0.2,[''],2022-03-21T12:04Z
9,cpe:2.3:a:horde:horde_db:2.0.3:*:*:*:*:*:*:*,Horde DB 2.0.3,[''],2022-03-21T12:04Z
