,cpe23Uri,titles,vulnerabilities,feedTimestamp
0,cpe:2.3:a:auth0:lock:2.4.5:*:*:*:*:*:*:*,Auth0 Lock 2.4.5,"['CVE-2019-20174', 'CVE-2020-15119', 'CVE-2021-32641']",2022-03-19T03:05Z
1,cpe:2.3:a:auth0:lock:2.4.6:*:*:*:*:*:*:*,Auth0 Lock 2.4.6,"['CVE-2019-20174', 'CVE-2020-15119', 'CVE-2021-32641']",2022-03-19T03:05Z
2,cpe:2.3:a:auth0:lock:2.4.7:*:*:*:*:*:*:*,Auth0 Lock 2.4.7,"['CVE-2019-20174', 'CVE-2020-15119', 'CVE-2021-32641']",2022-03-19T03:05Z
3,cpe:2.3:a:auth0:lock:2.4.8:*:*:*:*:*:*:*,Auth0 Lock 2.4.8,"['CVE-2019-20174', 'CVE-2020-15119', 'CVE-2021-32641']",2022-03-19T03:05Z
4,cpe:2.3:a:auth0:lock:2.4.9:*:*:*:*:*:*:*,Auth0 Lock 2.4.9,"['CVE-2019-20174', 'CVE-2020-15119', 'CVE-2021-32641']",2022-03-19T03:05Z
5,cpe:2.3:a:auth0:lock:2.4.10:*:*:*:*:*:*:*,Auth0 Lock 2.4.10,"['CVE-2019-20174', 'CVE-2020-15119', 'CVE-2021-32641']",2022-03-19T03:05Z
6,cpe:2.3:a:auth0:lock:2.4.11:*:*:*:*:*:*:*,Auth0 Lock 2.4.11,"['CVE-2019-20174', 'CVE-2020-15119', 'CVE-2021-32641']",2022-03-19T03:05Z
7,cpe:2.3:a:auth0:lock:2.4.12:*:*:*:*:*:*:*,Auth0 Lock 2.4.12,"['CVE-2019-20174', 'CVE-2020-15119', 'CVE-2021-32641']",2022-03-19T03:05Z
8,cpe:2.3:a:auth0:lock:2.4.13:*:*:*:*:*:*:*,Auth0 Lock 2.4.13,"['CVE-2019-20174', 'CVE-2020-15119', 'CVE-2021-32641']",2022-03-19T03:05Z
9,cpe:2.3:a:auth0:lock:2.4.14:*:*:*:*:*:*:*,Auth0 Lock 2.4.14,"['CVE-2019-20174', 'CVE-2020-15119', 'CVE-2021-32641']",2022-03-19T03:05Z
