,cpe23Uri,titles,vulnerabilities,feedTimestamp
0,cpe:2.3:a:horde:horde_core:2.28.1:*:*:*:*:*:*:*,Horde Core 2.28.1,[''],2022-03-21T12:01Z
1,cpe:2.3:a:horde:horde_core:2.28.2:*:*:*:*:*:*:*,Horde Core 2.28.2,[''],2022-03-21T12:01Z
2,cpe:2.3:a:horde:horde_core:2.28.3:*:*:*:*:*:*:*,Horde Core 2.28.3,[''],2022-03-21T12:01Z
3,cpe:2.3:a:horde:horde_core:2.29.0:*:*:*:*:*:*:*,Horde Core 2.29.0,[''],2022-03-21T12:01Z
4,cpe:2.3:a:horde:horde_core:2.29.1:*:*:*:*:*:*:*,Horde Core 2.29.1,[''],2022-03-21T12:01Z
5,cpe:2.3:a:horde:horde_core:2.30.0:*:*:*:*:*:*:*,Horde Core 2.30.0,[''],2022-03-21T12:01Z
6,cpe:2.3:a:horde:horde_core:2.30.1:*:*:*:*:*:*:*,Horde Core 2.30.1,[''],2022-03-21T12:01Z
7,cpe:2.3:a:horde:horde_core:2.30.2:*:*:*:*:*:*:*,Horde Core 2.30.2,[''],2022-03-21T12:01Z
8,cpe:2.3:a:horde:horde_core:2.31.0:*:*:*:*:*:*:*,Horde Core 2.31.0,[''],2022-03-21T12:01Z
9,cpe:2.3:a:horde:horde_core:2.31.1:*:*:*:*:*:*:*,Horde Core 2.31.1,[''],2022-03-21T12:01Z
