,cpe23Uri,titles,vulnerabilities,feedTimestamp
0,cpe:2.3:a:apereo:central_authentication_service:6.4.2:*:*:*:*:*:*:*,Apereo Central Authentication Service (CAS) 6.4.2,[''],2022-03-18T21:11Z
1,cpe:2.3:a:apereo:central_authentication_service:6.4.3:*:*:*:*:*:*:*,Apereo Central Authentication Service (CAS) 6.4.3,[''],2022-03-18T21:11Z
2,cpe:2.3:a:apereo:central_authentication_service:6.5.0:rc1:*:*:*:*:*:*,Apereo Central Authentication Service (CAS) 6.5.0 Release Candidate 1,[''],2022-03-18T21:12Z
3,cpe:2.3:a:apereo:central_authentication_service:6.5.0:rc2:*:*:*:*:*:*,Apereo Central Authentication Service (CAS) 6.5.0 Release Candidate 2,[''],2022-03-18T21:12Z
4,cpe:2.3:a:apereo:central_authentication_service:6.5.0:rc3:*:*:*:*:*:*,Apereo Central Authentication Service (CAS) 6.5.0 Release Candidate 3,[''],2022-03-18T21:12Z
5,cpe:2.3:a:apereo:java_cas_client:3.3.2:*:*:*:*:*:*:*,Apereo Java CAS Client 3.3.2,[''],2022-03-18T21:12Z
6,cpe:2.3:a:apereo:opencast:1.3.0:-:*:*:*:*:*:*,Apereo Opencast 1.3.0,"['CVE-2017-1000221', 'CVE-2020-26234', 'CVE-2020-5206', 'CVE-2020-5222', 'CVE-2020-5228', 'CVE-2020-5229', 'CVE-2020-5230', 'CVE-2020-5231', 'CVE-2021-21318', 'CVE-2021-32623', 'CVE-2021-43807', 'CVE-2021-43821']",2022-03-18T21:12Z
7,cpe:2.3:a:apereo:opencast:1.3.0:rc1:*:*:*:*:*:*,Apereo Opencast 1.3.0 Release Candidate 1,"['CVE-2017-1000221', 'CVE-2020-26234', 'CVE-2020-5206', 'CVE-2020-5222', 'CVE-2020-5228', 'CVE-2020-5229', 'CVE-2020-5230', 'CVE-2020-5231', 'CVE-2021-21318', 'CVE-2021-32623', 'CVE-2021-43807', 'CVE-2021-43821']",2022-03-18T21:12Z
8,cpe:2.3:a:apereo:opencast:1.3.0:rc2:*:*:*:*:*:*,Apereo Opencast 1.3.0 Release Candidate 2,"['CVE-2017-1000221', 'CVE-2020-26234', 'CVE-2020-5206', 'CVE-2020-5222', 'CVE-2020-5228', 'CVE-2020-5229', 'CVE-2020-5230', 'CVE-2020-5231', 'CVE-2021-21318', 'CVE-2021-32623', 'CVE-2021-43807', 'CVE-2021-43821']",2022-03-18T21:12Z
9,cpe:2.3:a:apereo:opencast:1.3.0:rc3:*:*:*:*:*:*,Apereo Opencast 1.3.0 Release Candidate 3,"['CVE-2017-1000221', 'CVE-2020-26234', 'CVE-2020-5206', 'CVE-2020-5222', 'CVE-2020-5228', 'CVE-2020-5229', 'CVE-2020-5230', 'CVE-2020-5231', 'CVE-2021-21318', 'CVE-2021-32623', 'CVE-2021-43807', 'CVE-2021-43821']",2022-03-18T21:12Z
