,cpe23Uri,titles,vulnerabilities,feedTimestamp
0,cpe:2.3:o:buffalo:wbr-g54_firmware:2.23:*:*:*:*:*:*:*,Buffalo WBR-G54 FIRMWARE 2.23,['CVE-2021-20716'],2022-03-19T13:14Z
1,cpe:2.3:h:buffalo:wbr-g54l:-:*:*:*:*:*:*:*,Buffalo WBR-G54L,['CVE-2021-20716'],2022-03-19T13:14Z
2,cpe:2.3:o:buffalo:wbr-g54l_firmware:-:*:*:*:*:*:*:*,Buffalo WBR-G54L FIRMWARE,['CVE-2021-20716'],2022-03-19T13:14Z
3,cpe:2.3:o:buffalo:wbr-g54l_firmware:2.20:*:*:*:*:*:*:*,Buffalo WBR-G54L FIRMWARE 2.20,['CVE-2021-20716'],2022-03-19T13:14Z
4,cpe:2.3:h:buffalo:wcr-1166ds:-:*:*:*:*:*:*:*,Buffalo WCR-1166DS,['CVE-2017-10811'],2022-03-19T13:14Z
5,cpe:2.3:o:buffalo:wcr-1166ds_firmware:1.30:*:*:*:*:*:*:*,Buffalo WCR-1166DS Firmware 1.30,['CVE-2017-10811'],2022-03-19T13:14Z
6,cpe:2.3:h:buffalo:wcr-300:-:*:*:*:*:*:*:*,Buffalo WCR-300,['CVE-2016-4816'],2022-03-19T13:14Z
7,cpe:2.3:o:buffalo:wcr-300_firmware:1.86:*:*:*:*:*:*:*,Buffalo WCR-300 Firmware 1.86,['CVE-2016-4816'],2022-03-19T13:14Z
8,cpe:2.3:h:buffalo:whr2-a54g54:-:*:*:*:*:*:*:*,Buffalo WHR2-A54G54,['CVE-2021-20716'],2022-03-19T13:14Z
9,cpe:2.3:o:buffalo:whr2-a54g54_firmware:-:*:*:*:*:*:*:*,Buffalo WHR2-A54G54 FIRMWARE,['CVE-2021-20716'],2022-03-19T13:14Z
