,cpe23Uri,titles,vulnerabilities,feedTimestamp
0,cpe:2.3:a:datagrid_project:datagrid:1.3.3:*:*:*:*:ruby:*:*,Datagrid Project Datagrid 1.3.3 for Ruby,[''],2022-03-20T10:46Z
1,cpe:2.3:a:datagrid_project:datagrid:1.3.4:*:*:*:*:ruby:*:*,Datagrid Project Datagrid 1.3.4 for Ruby,[''],2022-03-20T10:46Z
2,cpe:2.3:a:datagrid_project:datagrid:1.3.5:*:*:*:*:ruby:*:*,Datagrid Project Datagrid 1.3.5 for Ruby,[''],2022-03-20T10:46Z
3,cpe:2.3:a:datagrid_project:datagrid:1.3.6:*:*:*:*:ruby:*:*,Datagrid Project Datagrid 1.3.6 for Ruby,[''],2022-03-20T10:46Z
4,cpe:2.3:a:datagrid_project:datagrid:1.3.7:*:*:*:*:ruby:*:*,Datagrid Project Datagrid 1.3.7 for Ruby,[''],2022-03-20T10:46Z
5,cpe:2.3:a:datagrid_project:datagrid:1.3.9:*:*:*:*:ruby:*:*,Datagrid Project Datagrid 1.3.9 for Ruby,[''],2022-03-20T10:46Z
6,cpe:2.3:a:datagrid_project:datagrid:1.4.0:*:*:*:*:ruby:*:*,Datagrid Project Datagrid 1.4.0 for Ruby,[''],2022-03-20T10:46Z
7,cpe:2.3:a:datagrid_project:datagrid:1.4.1:*:*:*:*:ruby:*:*,Datagrid Project Datagrid 1.4.1 for Ruby,[''],2022-03-20T10:46Z
8,cpe:2.3:a:datagrid_project:datagrid:1.4.2:*:*:*:*:ruby:*:*,Datagrid Project Datagrid 1.4.2 for Ruby,[''],2022-03-20T10:46Z
9,cpe:2.3:a:datagrid_project:datagrid:1.4.3:*:*:*:*:ruby:*:*,Datagrid Project Datagrid 1.4.3 for Ruby,[''],2022-03-20T10:46Z
