,cpe23Uri,titles,vulnerabilities,feedTimestamp
0,cpe:2.3:a:codecguide:k-lite_codec_pack:13.2.0:*:*:*:*:*:*:*,Codec Guide K-Lite Codec Pack 13.2.0,[''],2022-03-20T05:15Z
1,cpe:2.3:a:codecguide:k-lite_codec_pack:13.2.2:*:*:*:*:*:*:*,Codec Guide K-Lite Codec Pack 13.2.2,[''],2022-03-20T05:15Z
2,cpe:2.3:a:codecguide:k-lite_codec_pack:13.2.4:*:*:*:*:*:*:*,Codec Guide K-Lite Codec Pack 13.2.4,[''],2022-03-20T05:15Z
3,cpe:2.3:a:codecguide:k-lite_codec_pack:13.3.0:*:*:*:*:*:*:*,Codec Guide K-Lite Codec Pack 13.3.0,[''],2022-03-20T05:15Z
4,cpe:2.3:a:codecguide:k-lite_codec_pack:13.3.3:*:*:*:*:*:*:*,Codec Guide K-Lite Codec Pack 13.3.3,[''],2022-03-20T05:15Z
5,cpe:2.3:a:codecguide:k-lite_codec_pack:13.3.5:*:*:*:*:*:*:*,Codec Guide K-Lite Codec Pack 13.3.5,[''],2022-03-20T05:15Z
6,cpe:2.3:a:codecguide:k-lite_codec_pack:13.4.0:*:*:*:*:*:*:*,Codec Guide K-Lite Codec Pack 13.4.0,[''],2022-03-20T05:15Z
7,cpe:2.3:a:codecguide:k-lite_codec_pack:13.4.5:*:*:*:*:*:*:*,Codec Guide K-Lite Codec Pack 13.4.5,[''],2022-03-20T05:15Z
8,cpe:2.3:a:codecguide:k-lite_codec_pack:13.5.5:*:*:*:*:*:*:*,Codec Guide K-Lite Codec Pack 13.5.5,[''],2022-03-20T05:15Z
9,cpe:2.3:a:codecguide:k-lite_codec_pack:13.6.0:*:*:*:*:*:*:*,Codec Guide K-Lite Codec Pack 13.6.0,[''],2022-03-20T05:15Z
