,cpe23Uri,titles,vulnerabilities,feedTimestamp
0,cpe:2.3:a:doorkeeper_project:doorkeeper:5.3.1:*:*:*:*:ruby:*:*,Doorkeeper Project Doorkeeper 5.3.1 for Ruby,['CVE-2020-10187'],2022-03-20T17:12Z
1,cpe:2.3:a:doorkeeper_project:doorkeeper:5.3.2:*:*:*:*:ruby:*:*,Doorkeeper Project Doorkeeper 5.3.2 for Ruby,[''],2022-03-20T17:12Z
2,cpe:2.3:a:doorkeeper_project:doorkeeper:5.4.0:rc1:*:*:*:ruby:*:*,Doorkeeper Project Doorkeeper 5.4.0 Release Candidate 1 for Ruby,[''],2022-03-20T17:12Z
3,cpe:2.3:a:doorkeeper_project:doorkeeper:5.4.0:rc2:*:*:*:ruby:*:*,Doorkeeper Project Doorkeeper 5.4.0 Release Candidate 2 for Ruby,[''],2022-03-20T17:12Z
4,cpe:2.3:a:dopewars:dopewars:1.5.12:*:*:*:*:*:*:*,Dopewars 1.5.12,[''],2022-03-20T17:12Z
5,cpe:2.3:a:dopewp:bbe_theme:1.0:*:*:*:*:wordpress:*:*,DopeWP BBE Theme 1.0 WordPress,['CVE-2018-11244'],2022-03-20T17:12Z
6,cpe:2.3:a:dopewp:bbe_theme:1.1:*:*:*:*:wordpress:*:*,DopeWP BBE Theme 1.1 WordPress,['CVE-2018-11244'],2022-03-20T17:12Z
7,cpe:2.3:a:dopewp:bbe_theme:1.2:*:*:*:*:wordpress:*:*,DopeWP BBE Theme 1.2 WordPress,['CVE-2018-11244'],2022-03-20T17:12Z
8,cpe:2.3:a:dopewp:bbe_theme:1.3:*:*:*:*:wordpress:*:*,DopeWP BBE Theme 1.3 WordPress,['CVE-2018-11244'],2022-03-20T17:12Z
9,cpe:2.3:a:dopewp:bbe_theme:1.4:*:*:*:*:wordpress:*:*,DopeWP BBE Theme 1.4 WordPress,['CVE-2018-11244'],2022-03-20T17:12Z
