,cpe23Uri,titles,vulnerabilities,feedTimestamp
0,cpe:2.3:h:hikvision:ds-2cd2121g0-i\(w\)\(s\):-:*:*:*:*:*:*:*,Hikvision DS-2CD2121G0-I(W)(S),['CVE-2021-36260'],2022-03-21T11:06Z
1,cpe:2.3:o:hikvision:ds-2cd2121g0-i\(w\)\(s\)_firmware:-:*:*:*:*:*:*:*,Hikvision DS-2CD2121G0-I(W)(S) Firmware,['CVE-2021-36260'],2022-03-21T11:06Z
2,cpe:2.3:h:hikvision:ds-2cd2121g1:-:*:*:*:*:*:*:*,Hikvision DS-2CD2121G1,['CVE-2021-36260'],2022-03-21T11:06Z
3,cpe:2.3:o:hikvision:ds-2cd2121g1_firmware:-:*:*:*:*:*:*:*,Hikvision DS-2CD2121G1 Firmware,['CVE-2021-36260'],2022-03-21T11:06Z
4,cpe:2.3:h:hikvision:ds-2cd2121g1-i\(w\):-:*:*:*:*:*:*:*,Hikvision DS-2CD2121G1-I(W),['CVE-2021-36260'],2022-03-21T11:06Z
5,cpe:2.3:o:hikvision:ds-2cd2121g1-i\(w\)_firmware:-:*:*:*:*:*:*:*,Hikvision DS-2CD2121G1-I(W) Firmware,['CVE-2021-36260'],2022-03-21T11:06Z
6,cpe:2.3:h:hikvision:ds-2cd2121g1-idw:-:*:*:*:*:*:*:*,Hikvision DS-2CD2121G1-IDW,['CVE-2021-36260'],2022-03-21T11:06Z
7,cpe:2.3:o:hikvision:ds-2cd2121g1-idw_firmware:-:*:*:*:*:*:*:*,Hikvision DS-2CD2121G1-IDW Firmware,['CVE-2021-36260'],2022-03-21T11:06Z
8,cpe:2.3:h:hikvision:ds-2cd2123g2-i\(s\):-:*:*:*:*:*:*:*,Hikvision DS-2CD2123G2-I(S),['CVE-2021-36260'],2022-03-21T11:06Z
9,cpe:2.3:o:hikvision:ds-2cd2123g2-i\(s\)_firmware:-:*:*:*:*:*:*:*,Hikvision DS-2CD2123G2-I(S) Firmware,['CVE-2021-36260'],2022-03-21T11:06Z
