,cpe23Uri,titles,vulnerabilities,feedTimestamp
0,cpe:2.3:h:hp:elitebook_840_g6_healthcare_edition:-:*:*:*:*:*:*:*,HP EliteBook 840 G6 Healthcare Edition,"['CVE-2019-18618', 'CVE-2019-18913', 'CVE-2021-39297', 'CVE-2021-39298', 'CVE-2021-39299', 'CVE-2021-39300', 'CVE-2021-39301']",2022-03-21T13:19Z
1,cpe:2.3:o:hp:elitebook_840_g6_healthcare_edition_firmware:-:*:*:*:*:*:*:*,HP EliteBook 840 G6 Healthcare Edition Firmware,"['CVE-2019-18618', 'CVE-2019-18913', 'CVE-2021-39297', 'CVE-2021-39298', 'CVE-2021-39299', 'CVE-2021-39300', 'CVE-2021-39301']",2022-03-21T13:19Z
2,cpe:2.3:o:hp:elitebook_840_g6_healthcare_edition_firmware:01.04.02:*:*:*:*:*:*:*,HP EliteBook 840 G6 Healthcare Edition Firmware 01.04.02,"['CVE-2019-18618', 'CVE-2021-39297', 'CVE-2021-39298', 'CVE-2021-39299', 'CVE-2021-39300', 'CVE-2021-39301']",2022-03-21T13:19Z
3,cpe:2.3:o:hp:elitebook_840_g6_healthcare_edition_firmware:5.5.21.1099:*:*:*:*:*:*:*,HP EliteBook 840 G6 Healthcare Edition Firmware 5.5.21.1099,[''],2022-03-21T13:19Z
4,cpe:2.3:h:hp:elitebook_840_g7:-:*:*:*:*:*:*:*,HP EliteBook 840 G7,"['CVE-2021-39297', 'CVE-2021-39298', 'CVE-2021-39299', 'CVE-2021-39300', 'CVE-2021-39301']",2022-03-21T13:19Z
5,cpe:2.3:o:hp:elitebook_840_g7_firmware:-:*:*:*:*:*:*:*,HP EliteBook 840 G7 Firmware,"['CVE-2021-39297', 'CVE-2021-39298', 'CVE-2021-39299', 'CVE-2021-39300', 'CVE-2021-39301']",2022-03-21T13:19Z
6,cpe:2.3:h:hp:elitebook_840_g8:-:*:*:*:*:*:*:*,HP EliteBook 840 G8,"['CVE-2021-39297', 'CVE-2021-39298', 'CVE-2021-39299', 'CVE-2021-39300', 'CVE-2021-39301']",2022-03-21T13:19Z
7,cpe:2.3:o:hp:elitebook_840_g8_firmware:-:*:*:*:*:*:*:*,HP EliteBook 840 G8 Firmware,"['CVE-2021-39297', 'CVE-2021-39298', 'CVE-2021-39299', 'CVE-2021-39300', 'CVE-2021-39301']",2022-03-21T13:19Z
8,cpe:2.3:h:hp:elitebook_840r_g4:-:*:*:*:*:*:*:*,HP EliteBook 840r G4,"['CVE-2021-39297', 'CVE-2021-39298', 'CVE-2021-39299', 'CVE-2021-39300', 'CVE-2021-39301']",2022-03-21T13:19Z
9,cpe:2.3:o:hp:elitebook_840r_g4_firmware:-:*:*:*:*:*:*:*,HP EliteBook 840r G4 Firmware,"['CVE-2021-39297', 'CVE-2021-39298', 'CVE-2021-39299', 'CVE-2021-39300', 'CVE-2021-39301']",2022-03-21T13:19Z
