,cpe23Uri,titles,vulnerabilities,feedTimestamp
0,cpe:2.3:a:bftpd_project:bftpd:3.8.0:*:*:*:*:*:*:*,Bftpd Project Bftpd 3.8.0,"['CVE-2017-16892', 'CVE-2020-6835']",2022-03-19T07:33Z
1,cpe:2.3:a:bftpd_project:bftpd:3.9:*:*:*:*:*:*:*,Bftpd Project Bftpd 3.9,"['CVE-2017-16892', 'CVE-2020-6835']",2022-03-19T07:33Z
2,cpe:2.3:a:bftpd_project:bftpd:3.9.0:*:*:*:*:*:*:*,Bftpd Project Bftpd 3.9.0,"['CVE-2017-16892', 'CVE-2020-6835']",2022-03-19T07:33Z
3,cpe:2.3:a:bftpd_project:bftpd:4.0:*:*:*:*:*:*:*,Bftpd Project Bftpd 4.0,"['CVE-2017-16892', 'CVE-2020-6835']",2022-03-19T07:33Z
4,cpe:2.3:a:bftpd_project:bftpd:4.0.0:*:*:*:*:*:*:*,Bftpd Project Bftpd 4.0.0,"['CVE-2017-16892', 'CVE-2020-6835']",2022-03-19T07:33Z
5,cpe:2.3:a:bftpd_project:bftpd:4.1:*:*:*:*:*:*:*,Bftpd Project Bftpd 4.1,"['CVE-2017-16892', 'CVE-2020-6835']",2022-03-19T07:33Z
6,cpe:2.3:a:bftpd_project:bftpd:4.1.0:*:*:*:*:*:*:*,Bftpd Project Bftpd 4.1.0,"['CVE-2017-16892', 'CVE-2020-6835']",2022-03-19T07:33Z
7,cpe:2.3:a:bftpd_project:bftpd:4.2:*:*:*:*:*:*:*,Bftpd Project Bftpd 4.2,"['CVE-2017-16892', 'CVE-2020-6835']",2022-03-19T07:33Z
8,cpe:2.3:a:bftpd_project:bftpd:4.2.0:*:*:*:*:*:*:*,Bftpd Project Bftpd 4.2.0,"['CVE-2017-16892', 'CVE-2020-6835']",2022-03-19T07:33Z
9,cpe:2.3:a:bftpd_project:bftpd:4.3:*:*:*:*:*:*:*,Bftpd Project Bftpd 4.3,"['CVE-2017-16892', 'CVE-2020-6835']",2022-03-19T07:33Z
