,cpe23Uri,titles,vulnerabilities,feedTimestamp
0,cpe:2.3:h:hp:proone_600_g2_aio:-:*:*:*:*:*:*:*,HP ProOne 600 G2 AiO,['CVE-2019-16284'],2022-03-21T15:59Z
1,cpe:2.3:o:hp:proone_600_g2_aio_firmware:-:*:*:*:*:*:*:*,HP ProOne 600 G2 AiO Firmware,['CVE-2019-16284'],2022-03-21T15:59Z
2,cpe:2.3:o:hp:proone_600_g2_aio_firmware:2.42:*:*:*:*:*:*:*,HP ProOne 600 G2 AiO Firmware 2.42,[''],2022-03-21T15:59Z
3,cpe:2.3:h:hp:proone_600_g4_21.5-inch_touch_all-in-one_business_pc:-:*:*:*:*:*:*:*,HP ProOne 600 G4 21.5-inch Touch All-in-One Business PC,"['CVE-2021-39297', 'CVE-2021-39298', 'CVE-2021-39299', 'CVE-2021-39300', 'CVE-2021-39301']",2022-03-21T15:59Z
4,cpe:2.3:h:hp:proone_600_g5_21.5-in_all-in-one_business_pc:-:*:*:*:*:*:*:*,HP ProOne 600 G5 21.5-in All-in-One Business PC,"['CVE-2021-39297', 'CVE-2021-39298', 'CVE-2021-39299', 'CVE-2021-39300', 'CVE-2021-39301']",2022-03-21T15:59Z
5,cpe:2.3:h:hp:proone_600_g5_aio:-:*:*:*:*:*:*:*,HP ProOne 600 G5 AiO,['CVE-2019-18913'],2022-03-21T15:59Z
6,cpe:2.3:o:hp:proone_600_g5_aio_firmware:-:*:*:*:*:*:*:*,HP ProOne 600 G5 AiO Firmware,['CVE-2019-18913'],2022-03-21T15:59Z
7,cpe:2.3:o:hp:proone_600_g5_aio_firmware:02.04.01:*:*:*:*:*:*:*,HP ProOne 600 G5 AiO Firmware 02.04.01,[''],2022-03-21T15:59Z
8,cpe:2.3:h:hp:proone_600_g6_22_all-in-one_pc:-:*:*:*:*:*:*:*,HP ProOne 600 G6 22 All-in-One PC,"['CVE-2021-39297', 'CVE-2021-39298', 'CVE-2021-39299', 'CVE-2021-39300', 'CVE-2021-39301']",2022-03-21T15:59Z
9,cpe:2.3:h:hp:psc_1100:-:*:*:*:*:*:*:*,HP PSC 1100,['CVE-2007-0161'],2022-03-21T15:59Z
