,cpe23Uri,titles,vulnerabilities,feedTimestamp
0,cpe:2.3:a:agentejo:cockpit:0.11.0:*:*:*:*:*:*:*,Agentejo Cockpit 0.11.0,"['CVE-2020-35846', 'CVE-2020-35847', 'CVE-2020-35848']",2022-03-18T13:35Z
1,cpe:2.3:a:agentejo:cockpit:0.11.1:*:*:*:*:*:*:*,Agentejo Cockpit 0.11.1,"['CVE-2020-35846', 'CVE-2020-35847', 'CVE-2020-35848']",2022-03-18T13:35Z
2,cpe:2.3:a:agentejo:cockpit:0.11.2:*:*:*:*:*:*:*,Agentejo Cockpit 0.11.2,[''],2022-03-18T13:35Z
3,cpe:2.3:a:agentevolution:impress_listings:-:*:*:*:*:wordpress:*:*,Agentevolution Impress Listings for WordPress,['CVE-2016-11013'],2022-03-18T13:35Z
4,cpe:2.3:a:agentevolution:impress_listings:1.0:*:*:*:*:wordpress:*:*,Agentevolution Impress Listings 1.0 for WordPress,['CVE-2016-11013'],2022-03-18T13:36Z
5,cpe:2.3:a:agentevolution:impress_listings:1.0.1:*:*:*:*:wordpress:*:*,Agentevolution Impress Listings 1.0.1 for WordPress,['CVE-2016-11013'],2022-03-18T13:35Z
6,cpe:2.3:a:agentevolution:impress_listings:1.0.2:*:*:*:*:wordpress:*:*,Agentevolution Impress Listings 1.0.2 for WordPress,['CVE-2016-11013'],2022-03-18T13:36Z
7,cpe:2.3:a:agentevolution:impress_listings:1.0.3:*:*:*:*:wordpress:*:*,Agentevolution Impress Listings 1.0.3 for WordPress,['CVE-2016-11013'],2022-03-18T13:36Z
8,cpe:2.3:a:agentevolution:impress_listings:1.0.4:*:*:*:*:wordpress:*:*,Agentevolution Impress Listings 1.0.4 for WordPress,['CVE-2016-11013'],2022-03-18T13:36Z
9,cpe:2.3:a:agentevolution:impress_listings:1.0.5:*:*:*:*:wordpress:*:*,Agentevolution Impress Listings 1.0.5 for WordPress,['CVE-2016-11013'],2022-03-18T13:36Z
