,cpe23Uri,titles,vulnerabilities,feedTimestamp
0,cpe:2.3:a:hesk:hesk:2.6.4:*:*:*:*:*:*:*,Hesk 2.6.4,['CVE-2020-13897'],2022-03-21T10:49Z
1,cpe:2.3:a:hesk:hesk:2.6.5:*:*:*:*:*:*:*,Hesk 2.6.5,['CVE-2020-13897'],2022-03-21T10:49Z
2,cpe:2.3:a:hesk:hesk:2.6.6:*:*:*:*:*:*:*,Hesk 2.6.6,['CVE-2020-13897'],2022-03-21T10:49Z
3,cpe:2.3:a:hesk:hesk:2.6.7:*:*:*:*:*:*:*,Hesk 2.6.7,['CVE-2020-13897'],2022-03-21T10:49Z
4,cpe:2.3:a:hesk:hesk:2.6.8:*:*:*:*:*:*:*,Hesk 2.6.8,['CVE-2020-13897'],2022-03-21T10:49Z
5,cpe:2.3:a:hesk:hesk:2.7.1:*:*:*:*:*:*:*,Hesk 2.7.1,['CVE-2020-13897'],2022-03-21T10:49Z
6,cpe:2.3:a:hesk:hesk:2.7.2:*:*:*:*:*:*:*,Hesk 2.7.2,['CVE-2020-13897'],2022-03-21T10:49Z
7,cpe:2.3:a:hesk:hesk:2.7.3:*:*:*:*:*:*:*,Hesk 2.7.3,['CVE-2020-13897'],2022-03-21T10:49Z
8,cpe:2.3:a:hesk:hesk:2.7.4:*:*:*:*:*:*:*,Hesk 2.7.4,['CVE-2020-13897'],2022-03-21T10:49Z
9,cpe:2.3:a:hesk:hesk:2.7.5:*:*:*:*:*:*:*,Hesk 2.7.5,['CVE-2020-13897'],2022-03-21T10:49Z
