,cpe23Uri,titles,vulnerabilities,feedTimestamp
0,cpe:2.3:a:console-io_project:console-io:2.7.2:*:*:*:*:node.js:*:*,console-io Project console-io 2.7.2 for Node.js,[''],2022-03-20T07:24Z
1,cpe:2.3:a:console-io_project:console-io:2.7.3:*:*:*:*:node.js:*:*,console-io Project console-io 2.7.3 for Node.js,[''],2022-03-20T07:24Z
2,cpe:2.3:a:console-io_project:console-io:2.7.4:*:*:*:*:node.js:*:*,console-io Project console-io 2.7.4 for Node.js,[''],2022-03-20T07:24Z
3,cpe:2.3:a:console-io_project:console-io:2.7.5:*:*:*:*:node.js:*:*,console-io Project console-io 2.7.5 for Node.js,[''],2022-03-20T07:24Z
4,cpe:2.3:a:console-io_project:console-io:2.7.6:*:*:*:*:node.js:*:*,console-io Project console-io 2.7.6 for Node.js,[''],2022-03-20T07:24Z
5,cpe:2.3:a:console-io_project:console-io:2.7.7:*:*:*:*:node.js:*:*,console-io Project console-io 2.7.7 for Node.js,[''],2022-03-20T07:24Z
6,cpe:2.3:a:console-io_project:console-io:2.7.8:*:*:*:*:node.js:*:*,console-io Project console-io 2.7.8 for Node.js,[''],2022-03-20T07:24Z
7,cpe:2.3:a:console-io_project:console-io:2.7.9:*:*:*:*:node.js:*:*,console-io Project console-io 2.7.9 for Node.js,[''],2022-03-20T07:24Z
8,cpe:2.3:a:console-io_project:console-io:2.7.10:*:*:*:*:node.js:*:*,console-io Project console-io 2.7.10 for Node.js,[''],2022-03-20T07:24Z
9,cpe:2.3:a:console-io_project:console-io:2.7.11:*:*:*:*:node.js:*:*,console-io Project console-io 2.7.11 for Node.js,[''],2022-03-20T07:24Z
