,cpe23Uri,titles,vulnerabilities,feedTimestamp
0,cpe:2.3:a:i18n_project:i18n:0.5.1:*:*:*:*:ruby:*:*,I18n Project I18n 0.5.1 for Ruby,"['CVE-2013-4492', 'CVE-2014-10077']",2022-03-21T19:35Z
1,cpe:2.3:a:i18n_project:i18n:0.5.2:*:*:*:*:ruby:*:*,I18n Project I18n 0.5.2 for Ruby,"['CVE-2013-4492', 'CVE-2014-10077']",2022-03-21T19:35Z
2,cpe:2.3:a:i18n_project:i18n:0.5.3:*:*:*:*:ruby:*:*,I18n Project I18n 0.5.3 for Ruby,"['CVE-2013-4492', 'CVE-2014-10077']",2022-03-21T19:35Z
3,cpe:2.3:a:i18n_project:i18n:0.5.4:*:*:*:*:ruby:*:*,I18n Project I18n 0.5.4 for Ruby,"['CVE-2013-4492', 'CVE-2014-10077']",2022-03-21T19:35Z
4,cpe:2.3:a:i18n_project:i18n:0.6.0:*:*:*:*:node.js:*:*,i18n Project i18n 0.6.0 for Node.js,[''],2022-03-21T19:35Z
5,cpe:2.3:a:i18n_project:i18n:0.6.0:-:*:*:*:ruby:*:*,I18n Project I18n 0.6.0 for Ruby,"['CVE-2013-4492', 'CVE-2014-10077']",2022-03-21T19:35Z
6,cpe:2.3:a:i18n_project:i18n:0.6.0:beta1:*:*:*:ruby:*:*,I18n Project I18n 0.6.0 Beta 1 for Ruby,"['CVE-2013-4492', 'CVE-2014-10077']",2022-03-21T19:35Z
7,cpe:2.3:a:i18n_project:i18n:0.6.1:*:*:*:*:ruby:*:*,I18n Project I18n 0.6.1 for Ruby,"['CVE-2013-4492', 'CVE-2014-10077']",2022-03-21T19:35Z
8,cpe:2.3:a:i18n_project:i18n:0.6.2:*:*:*:*:ruby:*:*,I18n Project I18n 0.6.2 for Ruby,"['CVE-2013-4492', 'CVE-2014-10077']",2022-03-21T19:35Z
9,cpe:2.3:a:i18n_project:i18n:0.6.3:*:*:*:*:ruby:*:*,I18n Project I18n 0.6.3 for Ruby,"['CVE-2013-4492', 'CVE-2014-10077']",2022-03-21T19:35Z
