,cpe23Uri,titles,vulnerabilities,feedTimestamp
0,cpe:2.3:a:apache:druid:0.1.18:*:*:*:*:*:*:*,Apache Software Foundation Druid 0.1.18,"['CVE-2021-25646', 'CVE-2021-26919', 'CVE-2021-26920', 'CVE-2021-36749']",2022-03-18T18:11Z
1,cpe:2.3:a:apache:druid:0.1.19:*:*:*:*:*:*:*,Apache Software Foundation Druid 0.1.19,"['CVE-2021-25646', 'CVE-2021-26919', 'CVE-2021-26920', 'CVE-2021-36749']",2022-03-18T18:11Z
2,cpe:2.3:a:apache:druid:0.1.20:*:*:*:*:*:*:*,Apache Software Foundation Druid 0.1.20,"['CVE-2021-25646', 'CVE-2021-26919', 'CVE-2021-26920', 'CVE-2021-36749']",2022-03-18T18:11Z
3,cpe:2.3:a:apache:druid:0.1.21:*:*:*:*:*:*:*,Apache Software Foundation Druid 0.1.21,"['CVE-2021-25646', 'CVE-2021-26919', 'CVE-2021-26920', 'CVE-2021-36749']",2022-03-18T18:11Z
4,cpe:2.3:a:apache:druid:0.1.22:*:*:*:*:*:*:*,Apache Software Foundation Druid 0.1.22,"['CVE-2021-25646', 'CVE-2021-26919', 'CVE-2021-26920', 'CVE-2021-36749']",2022-03-18T18:11Z
5,cpe:2.3:a:apache:druid:0.1.23:*:*:*:*:*:*:*,Apache Software Foundation Druid 0.1.23,"['CVE-2021-25646', 'CVE-2021-26919', 'CVE-2021-26920', 'CVE-2021-36749']",2022-03-18T18:11Z
6,cpe:2.3:a:apache:druid:0.1.24:*:*:*:*:*:*:*,Apache Software Foundation Druid 0.1.24,"['CVE-2021-25646', 'CVE-2021-26919', 'CVE-2021-26920', 'CVE-2021-36749']",2022-03-18T18:11Z
7,cpe:2.3:a:apache:druid:0.1.25:*:*:*:*:*:*:*,Apache Software Foundation Druid 0.1.25,"['CVE-2021-25646', 'CVE-2021-26919', 'CVE-2021-26920', 'CVE-2021-36749']",2022-03-18T18:11Z
8,cpe:2.3:a:apache:druid:0.2.0:*:*:*:*:*:*:*,Apache Software Foundation Druid 0.2.0,"['CVE-2021-25646', 'CVE-2021-26919', 'CVE-2021-26920', 'CVE-2021-36749']",2022-03-18T18:11Z
9,cpe:2.3:a:apache:druid:0.2.1:*:*:*:*:*:*:*,Apache Software Foundation Druid 0.2.1,"['CVE-2021-25646', 'CVE-2021-26919', 'CVE-2021-26920', 'CVE-2021-36749']",2022-03-18T18:11Z
